,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,train_time,train_time_per_sample,train_start_time,train_end_time,train_device,predict_time,predict_time_per_sample,predict_start_time,predict_end_time,predict_device,accuracy,log_loss,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,files.data_dir,files.data_file,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,model.init.k,Condensing Ratio,Metric,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers
df9b5c834bc24f9d1b49065f23b855d3,train,deckard.base.experiment.Experiment,df9b5c834bc24f9d1b49065f23b855d3,SMS Spam,cpu,df9b5c834bc24f9d1b49065f23b855d3,df9b5c834bc24f9d1b49065f23b855d3,k-KNN,df9b5c834bc24f9d1b49065f23b855d3,df9b5c834bc24f9d1b49065f23b855d3,1.23179042,0.061589521,1723641812.6156027,1723641813.8212535,cpu,5.92261164,0.0592261164,1723641813.8214378,1723641819.5948842,cpu,0.19,27.97669673495252,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,df9b5c834bc24f9d1b49065f23b855d3,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,data,b697d096aaa91567d1e1d783758fc556,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,100,20,label,brute,7,1,Ratio,gzip_classifier.GzipKNN,Asymmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
e0c5dcba7f39982ca4a85b02ade2c4cb,train,deckard.base.experiment.Experiment,e0c5dcba7f39982ca4a85b02ade2c4cb,SMS Spam,cpu,e0c5dcba7f39982ca4a85b02ade2c4cb,e0c5dcba7f39982ca4a85b02ade2c4cb,k-KNN,e0c5dcba7f39982ca4a85b02ade2c4cb,e0c5dcba7f39982ca4a85b02ade2c4cb,1.32057522,0.066028761,1723641689.7173495,1723641690.9672663,cpu,6.17977648,0.0617977648,1723641690.9674225,1723641696.7943006,cpu,0.85,5.180896418979622,raw_data/sms-spam_undersampled_1450.csv,label,10,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,e0c5dcba7f39982ca4a85b02ade2c4cb,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,data,7b41442186a10ec1361da64d5ec1b290,sklearn,raw_data/sms-spam_undersampled_1450.csv,10,True,True,100,20,label,brute,7,1,GZIP,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
db50d2f511fe688cdcf7beefb1e78c7e,train,deckard.base.experiment.Experiment,db50d2f511fe688cdcf7beefb1e78c7e,SMS Spam,cpu,db50d2f511fe688cdcf7beefb1e78c7e,db50d2f511fe688cdcf7beefb1e78c7e,k-KNN,db50d2f511fe688cdcf7beefb1e78c7e,db50d2f511fe688cdcf7beefb1e78c7e,1.26330826,0.063165413,1723641760.2681243,1723641761.501706,cpu,6.1184694,0.061184694,1723641761.5018327,1723641767.4453332,cpu,0.6,13.815510557964272,raw_data/sms-spam_undersampled_1450.csv,label,1,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,db50d2f511fe688cdcf7beefb1e78c7e,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,data,2225a8f0134cea6d28a0ccb2faafc389,sklearn,raw_data/sms-spam_undersampled_1450.csv,1,True,True,100,20,label,brute,5,1,Levenshtein,gzip_classifier.GzipKNN,Asymmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
cb18c39e044fb8e8620a2481ea0906d4,train,deckard.base.experiment.Experiment,cb18c39e044fb8e8620a2481ea0906d4,SMS Spam,cpu,cb18c39e044fb8e8620a2481ea0906d4,cb18c39e044fb8e8620a2481ea0906d4,k-KNN,cb18c39e044fb8e8620a2481ea0906d4,cb18c39e044fb8e8620a2481ea0906d4,1.32714534,0.066357267,1723641689.715201,1723641690.944285,cpu,6.33413407,0.0633413407,1723641690.9444337,1723641696.7836804,cpu,0.77,7.943934562778061,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,cb18c39e044fb8e8620a2481ea0906d4,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,data,b697d096aaa91567d1e1d783758fc556,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,100,20,label,brute,7,1,BZ2,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
cc4a7695a4515321287ffeeb065f4e20,train,deckard.base.experiment.Experiment,cc4a7695a4515321287ffeeb065f4e20,SMS Spam,cpu,cc4a7695a4515321287ffeeb065f4e20,cc4a7695a4515321287ffeeb065f4e20,k-KNN,cc4a7695a4515321287ffeeb065f4e20,cc4a7695a4515321287ffeeb065f4e20,1.21609376,0.060804688,1723641812.6626928,1723641813.848785,cpu,5.95924125,0.0595924125,1723641813.849007,1723641819.647551,cpu,0.65,12.088587730167342,raw_data/sms-spam_undersampled_1450.csv,label,7,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,cc4a7695a4515321287ffeeb065f4e20,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,data,63c1738b513a85c831ed6843dca90559,sklearn,raw_data/sms-spam_undersampled_1450.csv,7,True,True,100,20,label,brute,3,1,Levenshtein,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
cd062484d828abe102446a052181bf02,train,deckard.base.experiment.Experiment,cd062484d828abe102446a052181bf02,SMS Spam,cpu,cd062484d828abe102446a052181bf02,cd062484d828abe102446a052181bf02,k-KNN,cd062484d828abe102446a052181bf02,cd062484d828abe102446a052181bf02,1.24390876,0.062195438,1723641760.2811568,1723641761.5011094,cpu,6.13179285,0.0613179285,1723641761.5012293,1723641767.4674733,cpu,0.84,5.526236207082917,raw_data/sms-spam_undersampled_1450.csv,label,4,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,cd062484d828abe102446a052181bf02,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,data,ba8c4a7c2589956ff967f28d7f550687,sklearn,raw_data/sms-spam_undersampled_1450.csv,4,True,True,100,20,label,brute,1,1,Hamming,gzip_classifier.GzipKNN,Asymmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
cd3b9219c5d9f06530455780bc442793,train,deckard.base.experiment.Experiment,cd3b9219c5d9f06530455780bc442793,SMS Spam,cpu,cd3b9219c5d9f06530455780bc442793,cd3b9219c5d9f06530455780bc442793,k-KNN,cd3b9219c5d9f06530455780bc442793,cd3b9219c5d9f06530455780bc442793,1.25421741,0.0627108705,1723641923.1573968,1723641924.3267744,cpu,5.89811665,0.0589811665,1723641924.326998,1723641929.8207967,cpu,0.68,11.052424438320022,raw_data/sms-spam_undersampled_1450.csv,label,10,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,cd3b9219c5d9f06530455780bc442793,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,data,7b41442186a10ec1361da64d5ec1b290,sklearn,raw_data/sms-spam_undersampled_1450.csv,10,True,True,100,20,label,brute,5,1,BZ2,gzip_classifier.GzipKNN,Asymmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
d2e3f47aa995f4d723eccddb24b35bc5,train,deckard.base.experiment.Experiment,d2e3f47aa995f4d723eccddb24b35bc5,SMS Spam,cpu,d2e3f47aa995f4d723eccddb24b35bc5,d2e3f47aa995f4d723eccddb24b35bc5,k-KNN,d2e3f47aa995f4d723eccddb24b35bc5,d2e3f47aa995f4d723eccddb24b35bc5,1.35590413,0.0677952065,1723641841.9592774,1723641843.2075703,cpu,6.38616143,0.0638616143,1723641843.2078009,1723641849.0965068,cpu,0.86,4.835428695287496,raw_data/sms-spam_undersampled_1450.csv,label,8,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,d2e3f47aa995f4d723eccddb24b35bc5,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,data,10678c314205465ef59c9b27a8c9f989,sklearn,raw_data/sms-spam_undersampled_1450.csv,8,True,True,100,20,label,brute,5,1,BZ2,gzip_classifier.GzipKNN,Asymmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
cd5edc7f9f30df2eea34290621132790,train,deckard.base.experiment.Experiment,cd5edc7f9f30df2eea34290621132790,SMS Spam,cpu,cd5edc7f9f30df2eea34290621132790,cd5edc7f9f30df2eea34290621132790,k-KNN,cd5edc7f9f30df2eea34290621132790,cd5edc7f9f30df2eea34290621132790,1.22430494,0.061215247,1723641812.6157467,1723641813.818535,cpu,5.88553842,0.0588553842,1723641813.8186529,1723641819.5563922,cpu,0.18,28.322060510978723,raw_data/sms-spam_undersampled_1450.csv,label,8,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,cd5edc7f9f30df2eea34290621132790,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,data,10678c314205465ef59c9b27a8c9f989,sklearn,raw_data/sms-spam_undersampled_1450.csv,8,True,True,100,20,label,brute,5,1,Ratio,gzip_classifier.GzipKNN,Asymmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
cfb3884f850715afd1bb398ecd98721b,train,deckard.base.experiment.Experiment,cfb3884f850715afd1bb398ecd98721b,SMS Spam,cpu,cfb3884f850715afd1bb398ecd98721b,cfb3884f850715afd1bb398ecd98721b,k-KNN,cfb3884f850715afd1bb398ecd98721b,cfb3884f850715afd1bb398ecd98721b,1.22196329,0.0610981645,1723641722.9365394,1723641724.1327062,cpu,6.12586544,0.0612586544,1723641724.1328335,1723641730.0747194,cpu,0.67,11.39782019824343,raw_data/sms-spam_undersampled_1450.csv,label,7,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,cfb3884f850715afd1bb398ecd98721b,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,data,63c1738b513a85c831ed6843dca90559,sklearn,raw_data/sms-spam_undersampled_1450.csv,7,True,True,100,20,label,brute,7,1,Levenshtein,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
d05330b2a8784f1b4e1053b9e15e55af,train,deckard.base.experiment.Experiment,d05330b2a8784f1b4e1053b9e15e55af,SMS Spam,cpu,d05330b2a8784f1b4e1053b9e15e55af,d05330b2a8784f1b4e1053b9e15e55af,k-KNN,d05330b2a8784f1b4e1053b9e15e55af,d05330b2a8784f1b4e1053b9e15e55af,1.33303631,0.0666518155,1723641856.6102538,1723641857.8693478,cpu,6.29666316,0.0629666316,1723641857.8695138,1723641863.8015842,cpu,0.88,4.144693147260792,raw_data/sms-spam_undersampled_1450.csv,label,1,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,d05330b2a8784f1b4e1053b9e15e55af,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,data,2225a8f0134cea6d28a0ccb2faafc389,sklearn,raw_data/sms-spam_undersampled_1450.csv,1,True,True,100,20,label,brute,7,1,GZIP,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
d24624560b68d15f668a1dd7544e9961,train,deckard.base.experiment.Experiment,d24624560b68d15f668a1dd7544e9961,SMS Spam,cpu,d24624560b68d15f668a1dd7544e9961,d24624560b68d15f668a1dd7544e9961,k-KNN,d24624560b68d15f668a1dd7544e9961,d24624560b68d15f668a1dd7544e9961,1.22346521,0.0611732605,1723641689.721869,1723641690.9195442,cpu,5.95064223,0.0595064223,1723641690.9196706,1723641696.6998785,cpu,0.63,12.779347266116952,raw_data/sms-spam_undersampled_1450.csv,label,1,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,d24624560b68d15f668a1dd7544e9961,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,data,2225a8f0134cea6d28a0ccb2faafc389,sklearn,raw_data/sms-spam_undersampled_1450.csv,1,True,True,100,20,label,brute,3,1,Levenshtein,gzip_classifier.GzipKNN,Asymmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
9f7bab3da27734bf096710c90fb1761b,train,deckard.base.experiment.Experiment,9f7bab3da27734bf096710c90fb1761b,SMS Spam,cpu,9f7bab3da27734bf096710c90fb1761b,9f7bab3da27734bf096710c90fb1761b,k-KNN,9f7bab3da27734bf096710c90fb1761b,9f7bab3da27734bf096710c90fb1761b,1.27259411,0.0636297055,1723641741.7061152,1723641742.9448445,cpu,6.14582824,0.0614582824,1723641742.9450336,1723641748.8983011,cpu,0.19,27.976704730926823,raw_data/sms-spam_undersampled_1450.csv,label,7,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,9f7bab3da27734bf096710c90fb1761b,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,data,63c1738b513a85c831ed6843dca90559,sklearn,raw_data/sms-spam_undersampled_1450.csv,7,True,True,100,20,label,brute,3,1,Ratio,gzip_classifier.GzipKNN,Asymmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
6fff10c2b355f084f21262e19f85a148,train,deckard.base.experiment.Experiment,6fff10c2b355f084f21262e19f85a148,SMS Spam,cpu,6fff10c2b355f084f21262e19f85a148,6fff10c2b355f084f21262e19f85a148,k-KNN,6fff10c2b355f084f21262e19f85a148,6fff10c2b355f084f21262e19f85a148,1.27129586,0.063564793,1723641689.8028562,1723641691.0172195,cpu,6.13597798,0.0613597798,1723641691.0173426,1723641696.8382187,cpu,0.86,4.835492663081912,raw_data/sms-spam_undersampled_1450.csv,label,2,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,6fff10c2b355f084f21262e19f85a148,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,data,3f3762bb76b0afea903c71ba52ab8337,sklearn,raw_data/sms-spam_undersampled_1450.csv,2,True,True,100,20,label,brute,1,1,ZSTD,gzip_classifier.GzipKNN,Asymmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
7042294e04f7fffa5fa1c2b3c9eb444f,train,deckard.base.experiment.Experiment,7042294e04f7fffa5fa1c2b3c9eb444f,SMS Spam,cpu,7042294e04f7fffa5fa1c2b3c9eb444f,7042294e04f7fffa5fa1c2b3c9eb444f,k-KNN,7042294e04f7fffa5fa1c2b3c9eb444f,7042294e04f7fffa5fa1c2b3c9eb444f,1.3986824,0.06993412,1723641904.4455664,1723641905.746251,cpu,6.8951115,0.068951115,1723641905.7464466,1723641912.0928426,cpu,0.13,30.04907929046728,raw_data/sms-spam_undersampled_1450.csv,label,1,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,7042294e04f7fffa5fa1c2b3c9eb444f,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,data,2225a8f0134cea6d28a0ccb2faafc389,sklearn,raw_data/sms-spam_undersampled_1450.csv,1,True,True,100,20,label,brute,1,1,SeqRatio,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
70524f06fe11d019a0c796914058dbf7,train,deckard.base.experiment.Experiment,70524f06fe11d019a0c796914058dbf7,SMS Spam,cpu,70524f06fe11d019a0c796914058dbf7,70524f06fe11d019a0c796914058dbf7,k-KNN,70524f06fe11d019a0c796914058dbf7,70524f06fe11d019a0c796914058dbf7,1.22902005,0.0614510025,1723641886.6532116,1723641887.7688408,cpu,6.03705357,0.0603705357,1723641887.7689226,1723641893.2014155,cpu,0.2,27.631308971003413,raw_data/sms-spam_undersampled_1450.csv,label,4,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,70524f06fe11d019a0c796914058dbf7,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,data,ba8c4a7c2589956ff967f28d7f550687,sklearn,raw_data/sms-spam_undersampled_1450.csv,4,True,True,100,20,label,brute,3,1,SeqRatio,gzip_classifier.GzipKNN,Asymmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
710b3f2a6cd89a775640cee859434017,train,deckard.base.experiment.Experiment,710b3f2a6cd89a775640cee859434017,SMS Spam,cpu,710b3f2a6cd89a775640cee859434017,710b3f2a6cd89a775640cee859434017,k-KNN,710b3f2a6cd89a775640cee859434017,710b3f2a6cd89a775640cee859434017,1.39396153,0.0696980765,1723641741.7058911,1723641742.9969082,cpu,6.77726526,0.0677726526,1723641742.9970455,1723641749.3067422,cpu,0.55,15.54276921668188,raw_data/sms-spam_undersampled_1450.csv,label,3,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,710b3f2a6cd89a775640cee859434017,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,data,1a23e9a9f0bb0b3239b60e32a3949de1,sklearn,raw_data/sms-spam_undersampled_1450.csv,3,True,True,100,20,label,brute,1,1,SeqRatio,gzip_classifier.GzipKNN,Asymmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
6fd2612724955b8d211e7c1446a62037,train,deckard.base.experiment.Experiment,6fd2612724955b8d211e7c1446a62037,SMS Spam,cpu,6fd2612724955b8d211e7c1446a62037,6fd2612724955b8d211e7c1446a62037,k-KNN,6fd2612724955b8d211e7c1446a62037,6fd2612724955b8d211e7c1446a62037,1.23750091,0.0618750455,1723641704.3522716,1723641705.5571103,cpu,6.17451108,0.0617451108,1723641705.5575209,1723641711.5438845,cpu,0.23,26.595089707335983,raw_data/sms-spam_undersampled_1450.csv,label,3,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,6fd2612724955b8d211e7c1446a62037,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,data,1a23e9a9f0bb0b3239b60e32a3949de1,sklearn,raw_data/sms-spam_undersampled_1450.csv,3,True,True,100,20,label,brute,7,1,Jaro,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
7338f504949c2355b8bada08de6722cb,train,deckard.base.experiment.Experiment,7338f504949c2355b8bada08de6722cb,SMS Spam,cpu,7338f504949c2355b8bada08de6722cb,7338f504949c2355b8bada08de6722cb,k-KNN,7338f504949c2355b8bada08de6722cb,7338f504949c2355b8bada08de6722cb,1.21901591,0.0609507955,1723641856.5551803,1723641857.7440822,cpu,6.0001096,0.060001096,1723641857.7442882,1723641863.5913525,cpu,0.12,30.394491042339286,raw_data/sms-spam_undersampled_1450.csv,label,5,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,7338f504949c2355b8bada08de6722cb,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,data,18ba880680c5c95bba90014a96df6007,sklearn,raw_data/sms-spam_undersampled_1450.csv,5,True,True,100,20,label,brute,7,1,Jaro,gzip_classifier.GzipKNN,Asymmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
73d2d4c1422390ac5195db7b9dbb02d4,train,deckard.base.experiment.Experiment,73d2d4c1422390ac5195db7b9dbb02d4,SMS Spam,cpu,73d2d4c1422390ac5195db7b9dbb02d4,73d2d4c1422390ac5195db7b9dbb02d4,k-KNN,73d2d4c1422390ac5195db7b9dbb02d4,73d2d4c1422390ac5195db7b9dbb02d4,1.19060226,0.059530113,1723641674.9107506,1723641676.073013,cpu,5.97122973,0.0597122973,1723641676.073222,1723641681.8817155,cpu,0.19,27.976728718849728,raw_data/sms-spam_undersampled_1450.csv,label,4,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,73d2d4c1422390ac5195db7b9dbb02d4,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,data,ba8c4a7c2589956ff967f28d7f550687,sklearn,raw_data/sms-spam_undersampled_1450.csv,4,True,True,100,20,label,brute,7,1,Jaro-Winkler,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
7530a0a3e17e431c1163265854eeab2f,train,deckard.base.experiment.Experiment,7530a0a3e17e431c1163265854eeab2f,SMS Spam,cpu,7530a0a3e17e431c1163265854eeab2f,7530a0a3e17e431c1163265854eeab2f,k-KNN,7530a0a3e17e431c1163265854eeab2f,7530a0a3e17e431c1163265854eeab2f,1.24909968,0.062454984,1723641760.265514,1723641761.4884694,cpu,6.15898316,0.0615898316,1723641761.4886892,1723641767.4730024,cpu,0.27,25.21351466361665,raw_data/sms-spam_undersampled_1450.csv,label,10,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,7530a0a3e17e431c1163265854eeab2f,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,data,7b41442186a10ec1361da64d5ec1b290,sklearn,raw_data/sms-spam_undersampled_1450.csv,10,True,True,100,20,label,brute,11,1,Jaro,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
775e3a81b92af444710d0731d82bc2a2,train,deckard.base.experiment.Experiment,775e3a81b92af444710d0731d82bc2a2,SMS Spam,cpu,775e3a81b92af444710d0731d82bc2a2,775e3a81b92af444710d0731d82bc2a2,k-KNN,775e3a81b92af444710d0731d82bc2a2,775e3a81b92af444710d0731d82bc2a2,1.14354397,0.0571771985,1723641827.2939262,1723641828.4171855,cpu,5.61383654,0.0561383654,1723641828.4173608,1723641833.9191048,cpu,0.71,10.016325114267117,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,775e3a81b92af444710d0731d82bc2a2,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,data,b697d096aaa91567d1e1d783758fc556,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,100,20,label,brute,3,1,Hamming,gzip_classifier.GzipKNN,Asymmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
78ceef6e13d6a3caf4dd625ebe210f3e,train,deckard.base.experiment.Experiment,78ceef6e13d6a3caf4dd625ebe210f3e,SMS Spam,cpu,78ceef6e13d6a3caf4dd625ebe210f3e,78ceef6e13d6a3caf4dd625ebe210f3e,k-KNN,78ceef6e13d6a3caf4dd625ebe210f3e,78ceef6e13d6a3caf4dd625ebe210f3e,2.27139285,0.1135696425,1723641741.7061274,1723641743.8978283,cpu,9.36495563,0.0936495563,1723641743.8979392,1723641752.7954798,cpu,0.86,4.835476671133307,raw_data/sms-spam_undersampled_1450.csv,label,4,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,78ceef6e13d6a3caf4dd625ebe210f3e,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,data,ba8c4a7c2589956ff967f28d7f550687,sklearn,raw_data/sms-spam_undersampled_1450.csv,4,True,True,100,20,label,brute,11,1,LZMA,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
7ac52dd50ada253b9dbbe75f87b7b62c,train,deckard.base.experiment.Experiment,7ac52dd50ada253b9dbbe75f87b7b62c,SMS Spam,cpu,7ac52dd50ada253b9dbbe75f87b7b62c,7ac52dd50ada253b9dbbe75f87b7b62c,k-KNN,7ac52dd50ada253b9dbbe75f87b7b62c,7ac52dd50ada253b9dbbe75f87b7b62c,1.2991962,0.06495981,1723641778.7525706,1723641779.984959,cpu,6.15872372,0.0615872372,1723641779.9850876,1723641785.8183322,cpu,0.84,5.526260195005824,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,7ac52dd50ada253b9dbbe75f87b7b62c,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,data,b697d096aaa91567d1e1d783758fc556,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,100,20,label,brute,1,1,ZSTD,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
63c0005722772670b4b38862f1adcbd5,train,deckard.base.experiment.Experiment,63c0005722772670b4b38862f1adcbd5,SMS Spam,cpu,63c0005722772670b4b38862f1adcbd5,63c0005722772670b4b38862f1adcbd5,k-KNN,63c0005722772670b4b38862f1adcbd5,63c0005722772670b4b38862f1adcbd5,1.17010189,0.0585050945,1723641827.2400498,1723641828.3889806,cpu,5.68727243,0.0568727243,1723641828.389443,1723641833.950898,cpu,0.25,25.904338167360677,raw_data/sms-spam_undersampled_1450.csv,label,4,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,63c0005722772670b4b38862f1adcbd5,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,data,ba8c4a7c2589956ff967f28d7f550687,sklearn,raw_data/sms-spam_undersampled_1450.csv,4,True,True,100,20,label,brute,1,1,Jaro-Winkler,gzip_classifier.GzipKNN,Asymmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
63f09d60297ed7844b3282fc62ebf3e8,train,deckard.base.experiment.Experiment,63f09d60297ed7844b3282fc62ebf3e8,SMS Spam,cpu,63f09d60297ed7844b3282fc62ebf3e8,63f09d60297ed7844b3282fc62ebf3e8,k-KNN,63f09d60297ed7844b3282fc62ebf3e8,63f09d60297ed7844b3282fc62ebf3e8,1.3419547,0.067097735,1723641793.5906491,1723641794.783877,cpu,6.80537502,0.0680537502,1723641794.7840958,1723641800.990943,cpu,0.18,28.322052515004422,raw_data/sms-spam_undersampled_1450.csv,label,8,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,63f09d60297ed7844b3282fc62ebf3e8,predictions.json,reports/gzip_knn/20/symmetry_false,score_dict.json,train,data,10678c314205465ef59c9b27a8c9f989,sklearn,raw_data/sms-spam_undersampled_1450.csv,8,True,True,100,20,label,brute,1,1,SeqRatio,gzip_classifier.GzipKNN,Asymmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
