,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.fit_intercept,Condensing Ratio,model.init.max_iter,Metric,model.init.name,model.init.penalty,model.init.solver,Symmetric,model.init.tol,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method,model.init.modified
b0d412ad938fd967c3ba8bd55f8e272f,train,deckard.base.experiment.Experiment,b0d412ad938fd967c3ba8bd55f8e272f,SMS Spam,cpu,b0d412ad938fd967c3ba8bd55f8e272f,b0d412ad938fd967c3ba8bd55f8e272f,k-Logistic,b0d412ad938fd967c3ba8bd55f8e272f,b0d412ad938fd967c3ba8bd55f8e272f,0.96,1.38155905177073,cpu,1725666090.5589602,1725666086.0587037,6.5861272,0.065861272,cpu,1725666086.0586264,1725666072.3290608,19.75909772,0.0658636590666666,raw_data/sms-spam_undersampled_1450.csv,label,7,True,True,100,300,deckard.base.files.FileConfig,data,c281a38ea238075751b8942c26885e35,.pkl,sms_spam,b0d412ad938fd967c3ba8bd55f8e272f,predictions.json,reports/gzip_logistic/300/symmetry_false,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,7,True,True,100,300,label,6.961701696625091,,False,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,5.0215327107542224e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
b152750d82663b95225c035a3340fe6b,train,deckard.base.experiment.Experiment,b152750d82663b95225c035a3340fe6b,SMS Spam,cpu,b152750d82663b95225c035a3340fe6b,b152750d82663b95225c035a3340fe6b,k-Logistic,b152750d82663b95225c035a3340fe6b,b152750d82663b95225c035a3340fe6b,0.97,1.0361712878216232,cpu,1725666115.6419551,1725666111.1706772,6.568653,0.06568653,cpu,1725666111.1705964,1725666097.4523883,19.75694984,0.0658564994666666,raw_data/sms-spam_undersampled_1450.csv,label,7,True,True,100,300,deckard.base.files.FileConfig,data,c281a38ea238075751b8942c26885e35,.pkl,sms_spam,b152750d82663b95225c035a3340fe6b,predictions.json,reports/gzip_logistic/300/symmetry_false,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,7,True,True,100,300,label,11.5179241714166,balanced,False,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,8.456623117294338e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
b6e8e88161b067c5ce69fedb65a4be5a,train,deckard.base.experiment.Experiment,b6e8e88161b067c5ce69fedb65a4be5a,SMS Spam,cpu,b6e8e88161b067c5ce69fedb65a4be5a,b6e8e88161b067c5ce69fedb65a4be5a,k-Logistic,b6e8e88161b067c5ce69fedb65a4be5a,b6e8e88161b067c5ce69fedb65a4be5a,0.94,2.0723425756432454,cpu,1725665989.7512927,1725665985.1436927,6.71428195,0.0671428195,cpu,1725665985.1436143,1725665971.5998626,19.79861891,0.0659953963666666,raw_data/sms-spam_undersampled_1450.csv,label,5,True,True,100,300,deckard.base.files.FileConfig,data,310f057a2f246feba8896f86c7318c11,.pkl,sms_spam,b6e8e88161b067c5ce69fedb65a4be5a,predictions.json,reports/gzip_logistic/300/symmetry_false,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,5,True,True,100,300,label,9.112214209625272,balanced,False,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,6.470695431940227e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
b8be8d0c5835a3ac2310ad6c7164296e,train,deckard.base.experiment.Experiment,b8be8d0c5835a3ac2310ad6c7164296e,SMS Spam,cpu,b8be8d0c5835a3ac2310ad6c7164296e,b8be8d0c5835a3ac2310ad6c7164296e,k-Logistic,b8be8d0c5835a3ac2310ad6c7164296e,b8be8d0c5835a3ac2310ad6c7164296e,0.96,1.38155905177073,cpu,1725666216.179927,1725666211.8994348,6.34336046,0.0634336046,cpu,1725666211.8993564,1725666198.309448,19.59305238,0.0653101746,raw_data/sms-spam_undersampled_1450.csv,label,7,True,True,100,300,deckard.base.files.FileConfig,data,c281a38ea238075751b8942c26885e35,.pkl,sms_spam,b8be8d0c5835a3ac2310ad6c7164296e,predictions.json,reports/gzip_logistic/300/symmetry_false,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,7,True,True,100,300,label,6.0759714417681945,balanced,False,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,4.7671921175154126e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
b8d3954462a61a041cecdf12bb736fd6,train,deckard.base.experiment.Experiment,b8d3954462a61a041cecdf12bb736fd6,SMS Spam,cpu,b8d3954462a61a041cecdf12bb736fd6,b8d3954462a61a041cecdf12bb736fd6,k-Logistic,b8d3954462a61a041cecdf12bb736fd6,b8d3954462a61a041cecdf12bb736fd6,0.97,1.0361712878216232,cpu,1725665964.6943989,1725665960.198,6.5656222,0.065656222,cpu,1725665960.197922,1725665946.4872928,19.7308571,0.0657695236666666,raw_data/sms-spam_undersampled_1450.csv,label,7,True,True,100,300,deckard.base.files.FileConfig,data,c281a38ea238075751b8942c26885e35,.pkl,sms_spam,b8d3954462a61a041cecdf12bb736fd6,predictions.json,reports/gzip_logistic/300/symmetry_false,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,7,True,True,100,300,label,10.335817283494086,balanced,False,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,5.873869197800886e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
bc6c20dd5e8ed0645330fd216963b6c4,train,deckard.base.experiment.Experiment,bc6c20dd5e8ed0645330fd216963b6c4,SMS Spam,cpu,bc6c20dd5e8ed0645330fd216963b6c4,bc6c20dd5e8ed0645330fd216963b6c4,k-Logistic,bc6c20dd5e8ed0645330fd216963b6c4,bc6c20dd5e8ed0645330fd216963b6c4,0.94,2.0723425756432454,cpu,1725666263.229203,1725666258.9498544,6.33459225,0.0633459225,cpu,1725666258.9497588,1725666245.2729034,19.95196442,0.0665065480666666,raw_data/sms-spam_undersampled_1450.csv,label,5,True,True,100,300,deckard.base.files.FileConfig,data,310f057a2f246feba8896f86c7318c11,.pkl,sms_spam,bc6c20dd5e8ed0645330fd216963b6c4,predictions.json,reports/gzip_logistic/300/symmetry_false,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,5,True,True,100,300,label,4.558860551287065,balanced,False,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,6.75651308892623e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
bca0403e6542978acb88a6deaeee99b8,train,deckard.base.experiment.Experiment,bca0403e6542978acb88a6deaeee99b8,SMS Spam,cpu,bca0403e6542978acb88a6deaeee99b8,bca0403e6542978acb88a6deaeee99b8,k-Logistic,bca0403e6542978acb88a6deaeee99b8,bca0403e6542978acb88a6deaeee99b8,0.97,1.0361712878216232,cpu,1725666040.0376935,1725666035.6024926,6.51627892,0.0651627892,cpu,1725666035.6024115,1725666022.0732198,19.52214888,0.0650738296,raw_data/sms-spam_undersampled_1450.csv,label,7,True,True,100,300,deckard.base.files.FileConfig,data,c281a38ea238075751b8942c26885e35,.pkl,sms_spam,bca0403e6542978acb88a6deaeee99b8,predictions.json,reports/gzip_logistic/300/symmetry_false,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,7,True,True,100,300,label,7.969368267299059,balanced,False,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,5.620837899163862e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
a26f87503fcc8942eb5fbbb3bc7267ed,train,deckard.base.experiment.Experiment,a26f87503fcc8942eb5fbbb3bc7267ed,SMS Spam,cpu,a26f87503fcc8942eb5fbbb3bc7267ed,a26f87503fcc8942eb5fbbb3bc7267ed,k-Logistic,a26f87503fcc8942eb5fbbb3bc7267ed,a26f87503fcc8942eb5fbbb3bc7267ed,0.97,1.0361712878216232,cpu,1725665989.5204673,1725665985.1167774,6.49395937,0.0649395937,cpu,1725665985.1166933,1725665971.489715,19.60130647,0.0653376882333333,raw_data/sms-spam_undersampled_1450.csv,label,7,True,True,100,300,deckard.base.files.FileConfig,data,c281a38ea238075751b8942c26885e35,.pkl,sms_spam,a26f87503fcc8942eb5fbbb3bc7267ed,predictions.json,reports/gzip_logistic/300/symmetry_false,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,7,True,True,100,300,label,7.713735650714123,balanced,False,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,6.38474046487499e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
05bd142e0e5b1e9b014bc84365273123,train,deckard.base.experiment.Experiment,05bd142e0e5b1e9b014bc84365273123,SMS Spam,cpu,05bd142e0e5b1e9b014bc84365273123,05bd142e0e5b1e9b014bc84365273123,k-Logistic,05bd142e0e5b1e9b014bc84365273123,05bd142e0e5b1e9b014bc84365273123,0.97,1.0361712878216232,cpu,1725665964.353865,1725665959.913721,6.52176848,0.0652176848,cpu,1725665959.9136343,1725665946.3445506,19.52367788,0.0650789262666666,raw_data/sms-spam_undersampled_1450.csv,label,7,True,True,100,300,deckard.base.files.FileConfig,data,c281a38ea238075751b8942c26885e35,.pkl,sms_spam,05bd142e0e5b1e9b014bc84365273123,predictions.json,reports/gzip_logistic/300/symmetry_false,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,7,True,True,100,300,label,9.499238177310948,balanced,False,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,5.709586614116166e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
f593a8c8bfdc93fe151dc00c02916d5b,train,deckard.base.experiment.Experiment,f593a8c8bfdc93fe151dc00c02916d5b,SMS Spam,cpu,f593a8c8bfdc93fe151dc00c02916d5b,f593a8c8bfdc93fe151dc00c02916d5b,k-Logistic,f593a8c8bfdc93fe151dc00c02916d5b,f593a8c8bfdc93fe151dc00c02916d5b,0.93,2.417738335566654,cpu,1725665699.9564722,1725665695.347659,6.71538356,0.0671538356,cpu,1725665695.3475769,1725665687.9231365,10.50516361,0.0350172120333333,raw_data/sms-spam_undersampled_1450.csv,label,5,True,True,100,300,deckard.base.files.FileConfig,data,310f057a2f246feba8896f86c7318c11,.pkl,sms_spam,f593a8c8bfdc93fe151dc00c02916d5b,predictions.json,reports/gzip_logistic/300/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,5,True,True,100,300,label,3.860307811327391,balanced,False,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0001671933397148,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
0473483d5db0e8299d05171f3dfd3de7,train,deckard.base.experiment.Experiment,0473483d5db0e8299d05171f3dfd3de7,SMS Spam,cpu,0473483d5db0e8299d05171f3dfd3de7,0473483d5db0e8299d05171f3dfd3de7,k-Logistic,0473483d5db0e8299d05171f3dfd3de7,0473483d5db0e8299d05171f3dfd3de7,0.99,0.3453877639491077,cpu,1725729933.422927,1725729930.0293918,3.47291626,0.0347291626,cpu,1725729930.029308,1725729912.3146515,18.19899626,0.03639799252,raw_data/sms-spam_undersampled_1450.csv,label,1,True,True,100,500,deckard.base.files.FileConfig,data,2c88b4335fe88c6e89f153c46730f3c5,.pkl,sms_spam,0473483d5db0e8299d05171f3dfd3de7,predictions.json,reports/gzip_logistic/500/symmetry_false,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,1,True,True,100,500,label,484.57018506293537,,False,1,1000,Jaro,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0022891059270152,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
4a403eb049395fe4b792959adb0dea96,train,deckard.base.experiment.Experiment,4a403eb049395fe4b792959adb0dea96,SMS Spam,cpu,4a403eb049395fe4b792959adb0dea96,4a403eb049395fe4b792959adb0dea96,k-Logistic,4a403eb049395fe4b792959adb0dea96,4a403eb049395fe4b792959adb0dea96,0.94,2.072350571617547,cpu,1725728905.3422427,1725728902.1786938,3.22044266,0.0322044266,cpu,1725728902.178603,1725728893.141884,9.36788807,0.01873577614,raw_data/sms-spam_undersampled_1450.csv,label,10,True,True,100,500,deckard.base.files.FileConfig,data,e5befd106eb4b52dda2739ad3a0cf251,.pkl,sms_spam,4a403eb049395fe4b792959adb0dea96,predictions.json,reports/gzip_logistic/500/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,10,True,True,100,500,label,3.208373930773317,,False,1,1000,Jaro,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0186138584741932,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
4f385e42d2c7bbca15973c502dd101ba,train,deckard.base.experiment.Experiment,4f385e42d2c7bbca15973c502dd101ba,SMS Spam,cpu,4f385e42d2c7bbca15973c502dd101ba,4f385e42d2c7bbca15973c502dd101ba,k-Logistic,4f385e42d2c7bbca15973c502dd101ba,4f385e42d2c7bbca15973c502dd101ba,0.97,1.0361792837959252,cpu,1725728640.7528503,1725728637.3751683,3.45243625,0.0345243625,cpu,1725728637.3750522,1725728625.3287785,12.39772461,0.02479544922,raw_data/sms-spam_undersampled_1450.csv,label,10,True,True,100,500,deckard.base.files.FileConfig,data,e5befd106eb4b52dda2739ad3a0cf251,.pkl,sms_spam,4f385e42d2c7bbca15973c502dd101ba,predictions.json,reports/gzip_logistic/500/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,10,True,True,100,500,label,2.6625603598329377,,False,1,1000,Jaro,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0001296604273387,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
505b0e9ce3a3ab63be1de79aa1da830a,train,deckard.base.experiment.Experiment,505b0e9ce3a3ab63be1de79aa1da830a,SMS Spam,cpu,505b0e9ce3a3ab63be1de79aa1da830a,505b0e9ce3a3ab63be1de79aa1da830a,k-Logistic,505b0e9ce3a3ab63be1de79aa1da830a,505b0e9ce3a3ab63be1de79aa1da830a,0.91,3.108553843336378,cpu,1725728240.4785705,1725728236.9571462,3.60756499,0.0360756499,cpu,1725728236.957054,1725728225.1898303,12.10369139,0.02420738278,raw_data/sms-spam_undersampled_1450.csv,label,2,True,True,100,500,deckard.base.files.FileConfig,data,952ce2ce4fd000a5a236e479ab6a9b54,.pkl,sms_spam,505b0e9ce3a3ab63be1de79aa1da830a,predictions.json,reports/gzip_logistic/500/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,2,True,True,100,500,label,7.533638411966563,balanced,False,1,1000,Levenshtein,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,8.080709217201212e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
50685c1f0621ff5c1fd48759ad35c09e,train,deckard.base.experiment.Experiment,50685c1f0621ff5c1fd48759ad35c09e,SMS Spam,cpu,50685c1f0621ff5c1fd48759ad35c09e,50685c1f0621ff5c1fd48759ad35c09e,k-Logistic,50685c1f0621ff5c1fd48759ad35c09e,50685c1f0621ff5c1fd48759ad35c09e,0.98,0.6907835238725163,cpu,1725729204.2302089,1725729201.0286264,3.26149627,0.0326149627,cpu,1725729201.0285418,1725729190.5478437,10.76726544,0.02153453088,raw_data/sms-spam_undersampled_1450.csv,label,10,True,True,100,500,deckard.base.files.FileConfig,data,e5befd106eb4b52dda2739ad3a0cf251,.pkl,sms_spam,50685c1f0621ff5c1fd48759ad35c09e,predictions.json,reports/gzip_logistic/500/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,10,True,True,100,500,label,3.2566773076896904,,False,1,1000,Jaro,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0008373178649077,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
5108b25ba646d8d35482b1ce80845b77,train,deckard.base.experiment.Experiment,5108b25ba646d8d35482b1ce80845b77,SMS Spam,cpu,5108b25ba646d8d35482b1ce80845b77,5108b25ba646d8d35482b1ce80845b77,k-Logistic,5108b25ba646d8d35482b1ce80845b77,5108b25ba646d8d35482b1ce80845b77,0.96,1.381567047745032,cpu,1725728167.6031797,1725728163.7890975,3.97596337,0.0397596337,cpu,1725728163.789013,1725728152.1676962,11.92832181,0.02385664362,raw_data/sms-spam_undersampled_1450.csv,label,7,True,True,100,500,deckard.base.files.FileConfig,data,d3bce3e87b2c6a2d95cc7421eaf93d90,.pkl,sms_spam,5108b25ba646d8d35482b1ce80845b77,predictions.json,reports/gzip_logistic/500/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,7,True,True,100,500,label,14.997652012742844,balanced,False,1,1000,Jaro-Winkler,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0001024765845445,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
53c5faec9b84f7494a48a39d71e1b51d,train,deckard.base.experiment.Experiment,53c5faec9b84f7494a48a39d71e1b51d,SMS Spam,cpu,53c5faec9b84f7494a48a39d71e1b51d,53c5faec9b84f7494a48a39d71e1b51d,k-Logistic,53c5faec9b84f7494a48a39d71e1b51d,53c5faec9b84f7494a48a39d71e1b51d,0.98,0.6907835238725163,cpu,1725728636.243004,1725728631.970465,4.50709479,0.0450709479,cpu,1725728631.9703689,1725728620.6212704,11.6419514,0.0232839028,raw_data/sms-spam_undersampled_1450.csv,label,10,True,True,100,500,deckard.base.files.FileConfig,data,e5befd106eb4b52dda2739ad3a0cf251,.pkl,sms_spam,53c5faec9b84f7494a48a39d71e1b51d,predictions.json,reports/gzip_logistic/500/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,10,True,True,100,500,label,3.258694645160341,balanced,False,1,1000,Jaro,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,8.964265078504202e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
576241705670df4a56564da3f19acdb7,train,deckard.base.experiment.Experiment,576241705670df4a56564da3f19acdb7,SMS Spam,cpu,576241705670df4a56564da3f19acdb7,576241705670df4a56564da3f19acdb7,k-Logistic,576241705670df4a56564da3f19acdb7,576241705670df4a56564da3f19acdb7,0.96,1.3815670477450317,cpu,1725728179.276165,1725728172.2384686,10.23906467,0.1023906467,cpu,1725728172.2383826,1725728152.1419656,28.33665547,0.05667331094,raw_data/sms-spam_undersampled_1450.csv,label,7,True,True,100,500,deckard.base.files.FileConfig,data,d3bce3e87b2c6a2d95cc7421eaf93d90,.pkl,sms_spam,576241705670df4a56564da3f19acdb7,predictions.json,reports/gzip_logistic/500/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,7,True,True,100,500,label,6.564602981113956,balanced,False,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,9.679978436363432e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
578d7e7ae43b7c6d285f36167260a085,train,deckard.base.experiment.Experiment,578d7e7ae43b7c6d285f36167260a085,SMS Spam,cpu,578d7e7ae43b7c6d285f36167260a085,578d7e7ae43b7c6d285f36167260a085,k-Logistic,578d7e7ae43b7c6d285f36167260a085,578d7e7ae43b7c6d285f36167260a085,0.98,0.6907915198468184,cpu,1725729226.1212575,1725729222.6759386,3.55635857,0.0355635857,cpu,1725729222.6758504,1725729212.0401716,11.0389283,0.0220778566,raw_data/sms-spam_undersampled_1450.csv,label,5,True,True,100,500,deckard.base.files.FileConfig,data,34e4d28105b8718d284e1fcfece66351,.pkl,sms_spam,578d7e7ae43b7c6d285f36167260a085,predictions.json,reports/gzip_logistic/500/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,5,True,True,100,500,label,4.253377372419299,,False,1,1000,Jaro,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0010589314430021,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
57ec4a7244dd4ca867b26d36351f2797,train,deckard.base.experiment.Experiment,57ec4a7244dd4ca867b26d36351f2797,SMS Spam,cpu,57ec4a7244dd4ca867b26d36351f2797,57ec4a7244dd4ca867b26d36351f2797,k-Logistic,57ec4a7244dd4ca867b26d36351f2797,57ec4a7244dd4ca867b26d36351f2797,0.98,0.6907835238725163,cpu,1725729138.6932013,1725729135.6556594,3.10493972,0.0310493972,cpu,1725729135.6555817,1725729124.7250865,11.17604761,0.02235209522,raw_data/sms-spam_undersampled_1450.csv,label,10,True,True,100,500,deckard.base.files.FileConfig,data,e5befd106eb4b52dda2739ad3a0cf251,.pkl,sms_spam,57ec4a7244dd4ca867b26d36351f2797,predictions.json,reports/gzip_logistic/500/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,10,True,True,100,500,label,3.195388016556419,,False,1,1000,Jaro,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0001369170259964,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
5e33fc6736b32c0ca6b424af1647d0eb,train,deckard.base.experiment.Experiment,5e33fc6736b32c0ca6b424af1647d0eb,SMS Spam,cpu,5e33fc6736b32c0ca6b424af1647d0eb,5e33fc6736b32c0ca6b424af1647d0eb,k-Logistic,5e33fc6736b32c0ca6b424af1647d0eb,5e33fc6736b32c0ca6b424af1647d0eb,0.98,0.6907835238725163,cpu,1725729203.5236683,1725729200.1369383,3.49676546,0.0349676546,cpu,1725729200.1368628,1725729190.5473337,9.86579998,0.01973159996,raw_data/sms-spam_undersampled_1450.csv,label,10,True,True,100,500,deckard.base.files.FileConfig,data,e5befd106eb4b52dda2739ad3a0cf251,.pkl,sms_spam,5e33fc6736b32c0ca6b424af1647d0eb,predictions.json,reports/gzip_logistic/500/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,10,True,True,100,500,label,3.837346922624676,,False,1,1000,Jaro,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0013564203333861,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
624fcf40dfcda15aa97b0c1428276610,train,deckard.base.experiment.Experiment,624fcf40dfcda15aa97b0c1428276610,SMS Spam,cpu,624fcf40dfcda15aa97b0c1428276610,624fcf40dfcda15aa97b0c1428276610,k-Logistic,624fcf40dfcda15aa97b0c1428276610,624fcf40dfcda15aa97b0c1428276610,0.98,0.6907835238725163,cpu,1725729161.3931923,1725729158.282485,3.15352617,0.0315352617,cpu,1725729158.2824056,1725729149.5913916,8.88340777,0.01776681554,raw_data/sms-spam_undersampled_1450.csv,label,10,True,True,100,500,deckard.base.files.FileConfig,data,e5befd106eb4b52dda2739ad3a0cf251,.pkl,sms_spam,624fcf40dfcda15aa97b0c1428276610,predictions.json,reports/gzip_logistic/500/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,10,True,True,100,500,label,2.963230799004179,,False,1,1000,Jaro,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0017320635316129,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
644ae11318e86c2b92c9158753a3a2dc,train,deckard.base.experiment.Experiment,644ae11318e86c2b92c9158753a3a2dc,SMS Spam,cpu,644ae11318e86c2b92c9158753a3a2dc,644ae11318e86c2b92c9158753a3a2dc,k-Logistic,644ae11318e86c2b92c9158753a3a2dc,644ae11318e86c2b92c9158753a3a2dc,0.96,1.3815670477450317,cpu,1725728247.3383849,1725728241.120523,9.37677016,0.0937677016,cpu,1725728241.12044,1725728223.3046637,25.88197655,0.0517639531,raw_data/sms-spam_undersampled_1450.csv,label,7,True,True,100,500,deckard.base.files.FileConfig,data,d3bce3e87b2c6a2d95cc7421eaf93d90,.pkl,sms_spam,644ae11318e86c2b92c9158753a3a2dc,predictions.json,reports/gzip_logistic/500/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,7,True,True,100,500,label,7.255553264654919,balanced,False,1,1000,BZ2,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,8.28995721366469e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
67344a417e2e3d1f4b458b90749b64bb,train,deckard.base.experiment.Experiment,67344a417e2e3d1f4b458b90749b64bb,SMS Spam,cpu,67344a417e2e3d1f4b458b90749b64bb,67344a417e2e3d1f4b458b90749b64bb,k-Logistic,67344a417e2e3d1f4b458b90749b64bb,67344a417e2e3d1f4b458b90749b64bb,0.98,0.6907835238725163,cpu,1725729203.8080852,1725729200.5177429,3.37778302,0.0337778302,cpu,1725729200.5176609,1725729190.5474982,10.26800325,0.0205360065,raw_data/sms-spam_undersampled_1450.csv,label,10,True,True,100,500,deckard.base.files.FileConfig,data,e5befd106eb4b52dda2739ad3a0cf251,.pkl,sms_spam,67344a417e2e3d1f4b458b90749b64bb,predictions.json,reports/gzip_logistic/500/symmetry_true,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,10,True,True,100,500,label,3.5932075221306947,,False,1,1000,Jaro,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.001325407335629,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random,Vanilla
