,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,Condensing Method,model.init.distance_matrix,model.init.fit_intercept,Condensing Ratio,model.init.max_iter,Metric,model.init.modified,model.init.name,model.init.penalty,model.init.solver,Symmetric,model.init.tol,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers
81c7eee7a254fb906d2efe06d01f094d,train,deckard.base.experiment.Experiment,81c7eee7a254fb906d2efe06d01f094d,Truthseeker,cpu,81c7eee7a254fb906d2efe06d01f094d,81c7eee7a254fb906d2efe06d01f094d,k-Logistic,81c7eee7a254fb906d2efe06d01f094d,81c7eee7a254fb906d2efe06d01f094d,0.595,13.98836635841844,cpu,1727410308.0442412,1727410273.3637438,42.5729389,0.10643234725,cpu,1727410273.3636532,1727410259.1044936,14.2830824,0.0142830824,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,81c7eee7a254fb906d2efe06d01f094d,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,844.8015829671089,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,False,0.9,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,1.0951571671819557e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
828cfc5dfffc971118bf191915f600dd,train,deckard.base.experiment.Experiment,828cfc5dfffc971118bf191915f600dd,Truthseeker,cpu,828cfc5dfffc971118bf191915f600dd,828cfc5dfffc971118bf191915f600dd,k-Logistic,828cfc5dfffc971118bf191915f600dd,828cfc5dfffc971118bf191915f600dd,0.5925,14.074713299405715,cpu,1727410142.610288,1727410108.3256545,42.20142185,0.105503554625,cpu,1727410108.3255632,1727410094.8990695,13.45627135,0.01345627135,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,828cfc5dfffc971118bf191915f600dd,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,40.61165260678254,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,True,0.9,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,8.091704823840756e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
830bb38dc2bc225067cd574503632e22,train,deckard.base.experiment.Experiment,830bb38dc2bc225067cd574503632e22,Truthseeker,cpu,830bb38dc2bc225067cd574503632e22,830bb38dc2bc225067cd574503632e22,k-Logistic,830bb38dc2bc225067cd574503632e22,830bb38dc2bc225067cd574503632e22,0.595,13.988360361437715,cpu,1727410420.764582,1727410386.7213264,42.00340979,0.105008524475,cpu,1727410386.7212396,1727410369.6295173,17.09430046,0.01709430046,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,830bb38dc2bc225067cd574503632e22,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,141.9030311512444,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,True,0.9,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,2.3766930908907728e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
831a92e316499380b7ddf069b72d1211,train,deckard.base.experiment.Experiment,831a92e316499380b7ddf069b72d1211,Truthseeker,cpu,831a92e316499380b7ddf069b72d1211,831a92e316499380b7ddf069b72d1211,k-Logistic,831a92e316499380b7ddf069b72d1211,831a92e316499380b7ddf069b72d1211,0.5925,14.074713299405715,cpu,1727410143.5905385,1727410108.6334453,42.92586163,0.107314654075,cpu,1727410108.633347,1727410094.8772197,13.77895453,0.01377895453,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,831a92e316499380b7ddf069b72d1211,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,68.84214883361302,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,True,0.9,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001508225005268,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
846dbceddb99c139583ec329435ed0f7,train,deckard.base.experiment.Experiment,846dbceddb99c139583ec329435ed0f7,Truthseeker,cpu,846dbceddb99c139583ec329435ed0f7,846dbceddb99c139583ec329435ed0f7,k-Logistic,846dbceddb99c139583ec329435ed0f7,846dbceddb99c139583ec329435ed0f7,0.5925,14.074713299405715,cpu,1727410144.326948,1727410108.5159829,43.80188354,0.10950470885,cpu,1727410108.5158942,1727410094.8871198,13.65962577,0.01365962577,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,846dbceddb99c139583ec329435ed0f7,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,823.1250532892118,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,True,0.9,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001924712330757,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
88977d8486d86cbe06777fa0e65807b8,train,deckard.base.experiment.Experiment,88977d8486d86cbe06777fa0e65807b8,Truthseeker,cpu,88977d8486d86cbe06777fa0e65807b8,88977d8486d86cbe06777fa0e65807b8,k-Logistic,88977d8486d86cbe06777fa0e65807b8,88977d8486d86cbe06777fa0e65807b8,0.595,13.98836635841844,cpu,1727410196.6003957,1727410161.347772,43.25537418,0.10813843545,cpu,1727410161.3476794,1727410147.5488226,13.80057968,0.01380057968,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,88977d8486d86cbe06777fa0e65807b8,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,552.6640735464031,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,False,0.9,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,3.4425675706291426e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
8bb460028f7e6108b9f9bc0af3819e55,train,deckard.base.experiment.Experiment,8bb460028f7e6108b9f9bc0af3819e55,Truthseeker,cpu,8bb460028f7e6108b9f9bc0af3819e55,8bb460028f7e6108b9f9bc0af3819e55,k-Logistic,8bb460028f7e6108b9f9bc0af3819e55,8bb460028f7e6108b9f9bc0af3819e55,0.555,15.369941402137774,cpu,1727410526.8294077,1727410485.1812592,50.25852705,0.125646317625,cpu,1727410485.1811652,1727410478.6903007,6.51895271,0.00651895271,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,8bb460028f7e6108b9f9bc0af3819e55,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,554.0261327486415,balanced,Sum,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,True,0.9,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,3.78146703955157e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
8c19bc75c70a2586b718f430f4f70d4b,train,deckard.base.experiment.Experiment,8c19bc75c70a2586b718f430f4f70d4b,Truthseeker,cpu,8c19bc75c70a2586b718f430f4f70d4b,8c19bc75c70a2586b718f430f4f70d4b,k-Logistic,8c19bc75c70a2586b718f430f4f70d4b,8c19bc75c70a2586b718f430f4f70d4b,0.5525,15.45624436526639,cpu,1727410034.5870647,1727409993.7183626,50.10759811,0.125268995275,cpu,1727409993.7182658,1727409987.1789806,6.57377113,0.00657377113,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,8c19bc75c70a2586b718f430f4f70d4b,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,3.527659308731477,balanced,Random,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,True,0.9,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,1.5046889326227972e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
8c730412235a19a3bdd838717fdf7d7e,train,deckard.base.experiment.Experiment,8c730412235a19a3bdd838717fdf7d7e,Truthseeker,cpu,8c730412235a19a3bdd838717fdf7d7e,8c730412235a19a3bdd838717fdf7d7e,k-Logistic,8c730412235a19a3bdd838717fdf7d7e,8c730412235a19a3bdd838717fdf7d7e,0.58,14.506416020444895,cpu,1727409869.9470396,1727409831.460545,47.67995981,0.119199899525,cpu,1727409831.4599636,1727409825.0155537,6.47425727,0.00647425727,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,8c730412235a19a3bdd838717fdf7d7e,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,0.8424445334660745,,NearMiss,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,False,0.9,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,8.02154664937941e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
8d5e11d100019c96f524941a331d597d,train,deckard.base.experiment.Experiment,8d5e11d100019c96f524941a331d597d,Truthseeker,cpu,8d5e11d100019c96f524941a331d597d,8d5e11d100019c96f524941a331d597d,k-Logistic,8d5e11d100019c96f524941a331d597d,8d5e11d100019c96f524941a331d597d,0.5975,13.90201741843759,cpu,1727410303.5002935,1727410267.9536197,43.50278485,0.108756962125,cpu,1727410267.9535303,1727410254.4565957,13.49907394,0.01349907394,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,8d5e11d100019c96f524941a331d597d,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,428.84895420513976,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,False,0.9,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,1.2037005453225752e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
90f1cfae0d07be61da6d4c30dced340d,train,deckard.base.experiment.Experiment,90f1cfae0d07be61da6d4c30dced340d,Truthseeker,cpu,90f1cfae0d07be61da6d4c30dced340d,90f1cfae0d07be61da6d4c30dced340d,k-Logistic,90f1cfae0d07be61da6d4c30dced340d,90f1cfae0d07be61da6d4c30dced340d,0.5725,14.765524809188287,cpu,1727409700.2206817,1727409675.3372428,30.33751525,0.075843788125,cpu,1727409675.3371477,1727409671.704258,3.65901117,0.00365901117,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,90f1cfae0d07be61da6d4c30dced340d,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,67.81034949918865,,SVC,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,True,0.9,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,1.558084115787555e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
92d9826ff1377f26e1b72b324bb10eb4,train,deckard.base.experiment.Experiment,92d9826ff1377f26e1b72b324bb10eb4,Truthseeker,cpu,92d9826ff1377f26e1b72b324bb10eb4,92d9826ff1377f26e1b72b324bb10eb4,k-Logistic,92d9826ff1377f26e1b72b324bb10eb4,92d9826ff1377f26e1b72b324bb10eb4,0.59,14.161020260521486,cpu,1727409753.5743887,1727409713.3372357,48.90264372,0.1222566093,cpu,1727409713.3371413,1727409708.319533,5.04340318,0.00504340318,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,92d9826ff1377f26e1b72b324bb10eb4,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,0.4378966385423139,,NearMiss,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,True,0.9,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,6.938990636781707e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
95e87c118bac7238226a4a41fc60e665,train,deckard.base.experiment.Experiment,95e87c118bac7238226a4a41fc60e665,Truthseeker,cpu,95e87c118bac7238226a4a41fc60e665,95e87c118bac7238226a4a41fc60e665,k-Logistic,95e87c118bac7238226a4a41fc60e665,95e87c118bac7238226a4a41fc60e665,0.5525,15.456240367279236,cpu,1727410033.866415,1727409993.753679,49.22364662,0.12305911655,cpu,1727409993.753576,1727409987.2078316,6.57531955,0.00657531955,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,95e87c118bac7238226a4a41fc60e665,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,0.0657132414293659,balanced,Random,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,True,0.9,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,1.905090119201528e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
9aa78c4e01596fc64353def676a10816,train,deckard.base.experiment.Experiment,9aa78c4e01596fc64353def676a10816,Truthseeker,cpu,9aa78c4e01596fc64353def676a10816,9aa78c4e01596fc64353def676a10816,k-Logistic,9aa78c4e01596fc64353def676a10816,9aa78c4e01596fc64353def676a10816,0.6,13.81566248147601,cpu,1727410418.444242,1727410383.5279665,42.97083776,0.1074270944,cpu,1727410383.527856,1727410369.8059156,13.75189903,0.01375189903,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,9aa78c4e01596fc64353def676a10816,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,318.0127188319064,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,True,0.9,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,5.275697534557458e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
9f908704b5dac80decc36e419d1b0ce5,train,deckard.base.experiment.Experiment,9f908704b5dac80decc36e419d1b0ce5,Truthseeker,cpu,9f908704b5dac80decc36e419d1b0ce5,9f908704b5dac80decc36e419d1b0ce5,k-Logistic,9f908704b5dac80decc36e419d1b0ce5,9f908704b5dac80decc36e419d1b0ce5,0.6025,13.729317539482308,cpu,1727410250.1472626,1727410214.9136052,43.2834856,0.108208714,cpu,1727410214.913517,1727410201.207946,13.73206359,0.01373206359,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,9f908704b5dac80decc36e419d1b0ce5,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,385.31160155328615,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,True,0.9,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0003507325261577,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
a0584cfeac6c1137b4787582835e4e12,train,deckard.base.experiment.Experiment,a0584cfeac6c1137b4787582835e4e12,Truthseeker,cpu,a0584cfeac6c1137b4787582835e4e12,a0584cfeac6c1137b4787582835e4e12,k-Logistic,a0584cfeac6c1137b4787582835e4e12,a0584cfeac6c1137b4787582835e4e12,0.575,14.6791298923552,cpu,1727410357.983846,1727410319.812225,47.26935671,0.118173391775,cpu,1727410319.811319,1727410313.352533,6.48889579,0.00648889579,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,a0584cfeac6c1137b4787582835e4e12,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,928.1018696269772,,Random,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,False,0.9,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,2.2914676185623734e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
a95371c8c2995f4c612c2d8f0741fe43,train,deckard.base.experiment.Experiment,a95371c8c2995f4c612c2d8f0741fe43,Truthseeker,cpu,a95371c8c2995f4c612c2d8f0741fe43,a95371c8c2995f4c612c2d8f0741fe43,k-Logistic,a95371c8c2995f4c612c2d8f0741fe43,a95371c8c2995f4c612c2d8f0741fe43,0.5275,16.31960183149893,cpu,1727409865.6734593,1727409826.1104157,48.99238486,0.12248096215,cpu,1727409826.1103132,1727409825.1236122,1.00831403,0.00100831403,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,a95371c8c2995f4c612c2d8f0741fe43,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,0.0217909897643829,,NearMiss,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,False,0.9,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,2.6783710108313183e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
7e674a861f717e6cf163c374a7e61b5c,train,deckard.base.experiment.Experiment,7e674a861f717e6cf163c374a7e61b5c,Truthseeker,cpu,7e674a861f717e6cf163c374a7e61b5c,7e674a861f717e6cf163c374a7e61b5c,k-Logistic,7e674a861f717e6cf163c374a7e61b5c,7e674a861f717e6cf163c374a7e61b5c,0.5625,15.110916571124548,cpu,1727410415.6469269,1727410376.3026214,48.37823288,0.1209455822,cpu,1727410376.3025262,1727410369.79669,6.5310188,0.0065310188,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,7e674a861f717e6cf163c374a7e61b5c,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,180.532912939554,balanced,Medoid,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,True,0.9,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0005098422972507,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
7d505e0844280ee137f282efefd56736,train,deckard.base.experiment.Experiment,7d505e0844280ee137f282efefd56736,Truthseeker,cpu,7d505e0844280ee137f282efefd56736,7d505e0844280ee137f282efefd56736,k-Logistic,7d505e0844280ee137f282efefd56736,7d505e0844280ee137f282efefd56736,0.5925,14.074713299405715,cpu,1727410142.127823,1727410108.2647903,41.80550116,0.1045137529,cpu,1727410108.264695,1727410094.862835,13.43407378,0.01343407378,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,7d505e0844280ee137f282efefd56736,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,71.5348537701798,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,True,0.9,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001721800464729,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
7b4ab71f43061d621b9ba2e7de011771,train,deckard.base.experiment.Experiment,7b4ab71f43061d621b9ba2e7de011771,Truthseeker,cpu,7b4ab71f43061d621b9ba2e7de011771,7b4ab71f43061d621b9ba2e7de011771,k-Logistic,7b4ab71f43061d621b9ba2e7de011771,7b4ab71f43061d621b9ba2e7de011771,0.5125,16.838023306330424,cpu,1727409734.680501,1727409710.6819756,29.55163408,0.0738790852,cpu,1727409710.681884,1727409708.3192086,2.39488605,0.00239488605,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,7b4ab71f43061d621b9ba2e7de011771,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,0.0765612038638723,,SVC,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,True,0.9,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,2.163803600002136e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
79c30fca3282705202399a5dcf2b4fdf,train,deckard.base.experiment.Experiment,79c30fca3282705202399a5dcf2b4fdf,Truthseeker,cpu,79c30fca3282705202399a5dcf2b4fdf,79c30fca3282705202399a5dcf2b4fdf,k-Logistic,79c30fca3282705202399a5dcf2b4fdf,79c30fca3282705202399a5dcf2b4fdf,0.5725,14.765524809188287,cpu,1727409700.3291104,1727409675.45875,30.33412366,0.07583530915,cpu,1727409675.4586608,1727409671.850313,3.63397515,0.00363397515,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,79c30fca3282705202399a5dcf2b4fdf,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,778.9584517579549,,SVC,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,True,0.9,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,1.808407519317421e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
