,Unnamed: 0,stage,_target_,data,dataset,device_id,files,model,model_name,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,predictions,exception,data._target_,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model._target_,model.library,model.art._target_,model.art.initialize.nb_classes,model.art.library,model.data._target_,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init._target_,model.init.algorithm,model.init.k,model.init.m,model.init.metric,model.init.name,model.init.precompute,model.init.symmetric,model.init.weights,scorers._target_,scorers.accuracy._target_,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss._target_,scorers.log_loss.direction,scorers.log_loss.name,model_layers
91,a9c78bf1368b2454911bc4a969c629e2,train,deckard.base.experiment.Experiment,a9c78bf1368b2454911bc4a969c629e2,sms_spam,cpu,a9c78bf1368b2454911bc4a969c629e2,a9c78bf1368b2454911bc4a969c629e2,GzipKNN,a9c78bf1368b2454911bc4a969c629e2,a9c78bf1368b2454911bc4a969c629e2,0.89,3.799265403747559,cpu,1709319879.328449,1709319859.2642772,20.699140493,0.20699140493,cpu,1709319859.2641046,1709319853.082299,6.748188717,0.06748188717,sms_spam/reports/gzip_knn/100-0/train/a9c78bf1368b2454911bc4a969c629e2/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,sms_spam,a9c78bf1368b2454911bc4a969c629e2,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,100,label,deckard.base.model.ModelInitializer,brute,7,-1,BZ2,gzip_classifier.GzipKNN,True,Asymmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
92,ab93c865d8ad43e461c48ba46cf6690c,train,deckard.base.experiment.Experiment,ab93c865d8ad43e461c48ba46cf6690c,sms_spam,cpu,ab93c865d8ad43e461c48ba46cf6690c,ab93c865d8ad43e461c48ba46cf6690c,GzipKNN,ab93c865d8ad43e461c48ba46cf6690c,ab93c865d8ad43e461c48ba46cf6690c,0.86,4.835428695678711,cpu,1709318033.0261717,1709317696.8483045,336.585766179,3.36585766179,cpu,1709317696.848234,1709317684.032271,13.19569734,0.1319569734,sms_spam/reports/gzip_knn/100-0/train/ab93c865d8ad43e461c48ba46cf6690c/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,sms_spam,ab93c865d8ad43e461c48ba46cf6690c,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,100,label,deckard.base.model.ModelInitializer,ball_tree,3,-1,SeqRatio,gzip_classifier.GzipKNN,True,Asymmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
93,b0492c8013f49ef99591126e971d5c0c,train,deckard.base.experiment.Experiment,b0492c8013f49ef99591126e971d5c0c,sms_spam,cpu,b0492c8013f49ef99591126e971d5c0c,b0492c8013f49ef99591126e971d5c0c,GzipKNN,b0492c8013f49ef99591126e971d5c0c,b0492c8013f49ef99591126e971d5c0c,0.91,3.108489875793457,cpu,1709319829.4936342,1709319757.1257722,73.223125714,0.73223125714,cpu,1709319757.1256728,1709319739.6568525,18.323588315,0.18323588315,sms_spam/reports/gzip_knn/100-0/train/b0492c8013f49ef99591126e971d5c0c/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,sms_spam,b0492c8013f49ef99591126e971d5c0c,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,100,label,deckard.base.model.ModelInitializer,ball_tree,7,-1,Lzma,gzip_classifier.GzipKNN,True,Asymmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
94,b3c60e288dce3a7c7d118e2e00b4aa82,train,deckard.base.experiment.Experiment,b3c60e288dce3a7c7d118e2e00b4aa82,sms_spam,cpu,b3c60e288dce3a7c7d118e2e00b4aa82,b3c60e288dce3a7c7d118e2e00b4aa82,GzipKNN,b3c60e288dce3a7c7d118e2e00b4aa82,b3c60e288dce3a7c7d118e2e00b4aa82,0.87,4.49004093170166,cpu,1709318260.717459,1709318248.183301,12.998766558,0.12998766558,cpu,1709318248.1832235,1709318243.1447585,5.230775361,0.05230775361,sms_spam/reports/gzip_knn/100-0/train/b3c60e288dce3a7c7d118e2e00b4aa82/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,sms_spam,b3c60e288dce3a7c7d118e2e00b4aa82,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,100,label,deckard.base.model.ModelInitializer,ball_tree,11,-1,Levenshtein,gzip_classifier.GzipKNN,True,Symmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
95,b93252eff0b6188670e232f940817038,train,deckard.base.experiment.Experiment,b93252eff0b6188670e232f940817038,sms_spam,cpu,b93252eff0b6188670e232f940817038,b93252eff0b6188670e232f940817038,GzipKNN,b93252eff0b6188670e232f940817038,b93252eff0b6188670e232f940817038,0.86,4.835428695678711,cpu,1709317570.879156,1709317555.877562,15.918116882,0.15918116882,cpu,1709317555.877493,1709317550.5514452,6.282272084,0.06282272084,sms_spam/reports/gzip_knn/100-0/train/b93252eff0b6188670e232f940817038/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,sms_spam,b93252eff0b6188670e232f940817038,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,100,label,deckard.base.model.ModelInitializer,ball_tree,1,-1,Gzip,gzip_classifier.GzipKNN,True,Asymmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
96,b9ff41991645b6f2228dbdf3a12148a5,train,deckard.base.experiment.Experiment,b9ff41991645b6f2228dbdf3a12148a5,sms_spam,cpu,b9ff41991645b6f2228dbdf3a12148a5,b9ff41991645b6f2228dbdf3a12148a5,GzipKNN,b9ff41991645b6f2228dbdf3a12148a5,b9ff41991645b6f2228dbdf3a12148a5,0.86,4.835428695678711,cpu,1709319911.1361518,1709319576.083527,335.40760181,3.3540760181,cpu,1709319576.0834296,1709319563.1092808,13.385978411,0.13385978411,sms_spam/reports/gzip_knn/100-0/train/b9ff41991645b6f2228dbdf3a12148a5/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,sms_spam,b9ff41991645b6f2228dbdf3a12148a5,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,100,label,deckard.base.model.ModelInitializer,ball_tree,3,-1,SeqRatio,gzip_classifier.GzipKNN,True,Asymmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
97,ba5740d74e02f61e2389a96eed98a7c4,train,deckard.base.experiment.Experiment,ba5740d74e02f61e2389a96eed98a7c4,sms_spam,cpu,ba5740d74e02f61e2389a96eed98a7c4,ba5740d74e02f61e2389a96eed98a7c4,GzipKNN,ba5740d74e02f61e2389a96eed98a7c4,ba5740d74e02f61e2389a96eed98a7c4,0.87,4.49004093170166,cpu,1709317141.29152,1709317123.5538335,18.298187542,0.18298187542,cpu,1709317123.5534997,1709317118.3391647,5.854304639,0.05854304639,sms_spam/reports/gzip_knn/100-0/train/ba5740d74e02f61e2389a96eed98a7c4/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,sms_spam,ba5740d74e02f61e2389a96eed98a7c4,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,100,label,deckard.base.model.ModelInitializer,ball_tree,11,-1,BZ2,gzip_classifier.GzipKNN,True,Symmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
98,bc0e0baf9bc75aeccabe8eea5f533e47,train,deckard.base.experiment.Experiment,bc0e0baf9bc75aeccabe8eea5f533e47,sms_spam,cpu,bc0e0baf9bc75aeccabe8eea5f533e47,bc0e0baf9bc75aeccabe8eea5f533e47,GzipKNN,bc0e0baf9bc75aeccabe8eea5f533e47,bc0e0baf9bc75aeccabe8eea5f533e47,0.87,4.49004093170166,cpu,1709319669.3683465,1709319648.6001272,21.327663624,0.21327663624,cpu,1709319648.6000571,1709319643.320751,5.931697827,0.05931697827,sms_spam/reports/gzip_knn/100-0/train/bc0e0baf9bc75aeccabe8eea5f533e47/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,sms_spam,bc0e0baf9bc75aeccabe8eea5f533e47,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,100,label,deckard.base.model.ModelInitializer,ball_tree,3,-1,BZ2,gzip_classifier.GzipKNN,True,Symmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
99,bd379b542bcc5faef2fe1518383b8dc4,train,deckard.base.experiment.Experiment,bd379b542bcc5faef2fe1518383b8dc4,sms_spam,cpu,bd379b542bcc5faef2fe1518383b8dc4,bd379b542bcc5faef2fe1518383b8dc4,GzipKNN,bd379b542bcc5faef2fe1518383b8dc4,bd379b542bcc5faef2fe1518383b8dc4,0.87,4.49004093170166,cpu,1709317661.7164118,1709317648.1142752,14.007600158,0.14007600158,cpu,1709317648.1141827,1709317643.0618937,5.34984364,0.0534984364,sms_spam/reports/gzip_knn/100-0/train/bd379b542bcc5faef2fe1518383b8dc4/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,sms_spam,bd379b542bcc5faef2fe1518383b8dc4,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,100,label,deckard.base.model.ModelInitializer,ball_tree,11,-1,Jaro-Winkler,gzip_classifier.GzipKNN,True,Asymmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
100,be7b6aa136f9109d672956450d696a98,train,deckard.base.experiment.Experiment,be7b6aa136f9109d672956450d696a98,sms_spam,cpu,be7b6aa136f9109d672956450d696a98,be7b6aa136f9109d672956450d696a98,GzipKNN,be7b6aa136f9109d672956450d696a98,be7b6aa136f9109d672956450d696a98,0.87,4.49004093170166,cpu,1709318614.8956604,1709318277.4406128,337.830503204,3.37830503204,cpu,1709318277.4405413,1709318264.4970863,13.375770068,0.13375770068,sms_spam/reports/gzip_knn/100-0/train/be7b6aa136f9109d672956450d696a98/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,sms_spam,be7b6aa136f9109d672956450d696a98,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,100,label,deckard.base.model.ModelInitializer,ball_tree,5,-1,SeqRatio,gzip_classifier.GzipKNN,True,Asymmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
101,c01432796e89cca09da095aceaf0aa46,train,deckard.base.experiment.Experiment,c01432796e89cca09da095aceaf0aa46,sms_spam,cpu,c01432796e89cca09da095aceaf0aa46,c01432796e89cca09da095aceaf0aa46,GzipKNN,c01432796e89cca09da095aceaf0aa46,c01432796e89cca09da095aceaf0aa46,0.87,4.49004093170166,cpu,1709318919.1948223,1709318906.409604,13.255115584,0.13255115584,cpu,1709318906.4095166,1709318901.4299214,5.152722547,0.05152722547,sms_spam/reports/gzip_knn/100-0/train/c01432796e89cca09da095aceaf0aa46/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,sms_spam,c01432796e89cca09da095aceaf0aa46,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,100,label,deckard.base.model.ModelInitializer,ball_tree,1,-1,Ratio,gzip_classifier.GzipKNN,True,Symmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
102,c45437c99db066713483066bd96aa808,train,deckard.base.experiment.Experiment,c45437c99db066713483066bd96aa808,sms_spam,cpu,c45437c99db066713483066bd96aa808,c45437c99db066713483066bd96aa808,GzipKNN,c45437c99db066713483066bd96aa808,c45437c99db066713483066bd96aa808,0.87,4.49004093170166,cpu,1709319248.3371582,1709319156.4666183,92.249705769,0.92249705769,cpu,1709319156.466461,1709319151.309491,5.477840502,0.05477840502,sms_spam/reports/gzip_knn/100-0/train/c45437c99db066713483066bd96aa808/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,sms_spam,c45437c99db066713483066bd96aa808,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,100,label,deckard.base.model.ModelInitializer,brute,7,-1,SeqRatio,gzip_classifier.GzipKNN,True,Symmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
103,c4c34fc92ab6ff7e3c3d393ef9ba92d0,train,deckard.base.experiment.Experiment,c4c34fc92ab6ff7e3c3d393ef9ba92d0,sms_spam,cpu,c4c34fc92ab6ff7e3c3d393ef9ba92d0,c4c34fc92ab6ff7e3c3d393ef9ba92d0,GzipKNN,c4c34fc92ab6ff7e3c3d393ef9ba92d0,c4c34fc92ab6ff7e3c3d393ef9ba92d0,0.87,4.49004093170166,cpu,1709318827.0695958,1709318813.730651,13.647996928,0.13647996928,cpu,1709318813.7305512,1709318808.817521,5.245249053,0.05245249053,sms_spam/reports/gzip_knn/100-0/train/c4c34fc92ab6ff7e3c3d393ef9ba92d0/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,sms_spam,c4c34fc92ab6ff7e3c3d393ef9ba92d0,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,100,label,deckard.base.model.ModelInitializer,brute,7,-1,Jaro,gzip_classifier.GzipKNN,True,Asymmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
104,c5075a6843e16c0cc7400ecac7775b8e,train,deckard.base.experiment.Experiment,c5075a6843e16c0cc7400ecac7775b8e,sms_spam,cpu,c5075a6843e16c0cc7400ecac7775b8e,c5075a6843e16c0cc7400ecac7775b8e,GzipKNN,c5075a6843e16c0cc7400ecac7775b8e,c5075a6843e16c0cc7400ecac7775b8e,0.87,4.49004093170166,cpu,1709317525.3771434,1709317512.6199038,13.189167396,0.13189167396,cpu,1709317512.6197948,1709317507.7932997,5.001939684,0.05001939684,sms_spam/reports/gzip_knn/100-0/train/c5075a6843e16c0cc7400ecac7775b8e/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,sms_spam,c5075a6843e16c0cc7400ecac7775b8e,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,100,label,deckard.base.model.ModelInitializer,ball_tree,7,-1,Jaro,gzip_classifier.GzipKNN,True,Symmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
105,c5c37edd5d32989cb964ce7ebc6d0baa,train,deckard.base.experiment.Experiment,c5c37edd5d32989cb964ce7ebc6d0baa,sms_spam,cpu,c5c37edd5d32989cb964ce7ebc6d0baa,c5c37edd5d32989cb964ce7ebc6d0baa,GzipKNN,c5c37edd5d32989cb964ce7ebc6d0baa,c5c37edd5d32989cb964ce7ebc6d0baa,0.87,4.49004093170166,cpu,1709318217.6552944,1709318205.1058066,12.959225051,0.12959225051,cpu,1709318205.1056714,1709318200.2192996,5.074382496,0.05074382496,sms_spam/reports/gzip_knn/100-0/train/c5c37edd5d32989cb964ce7ebc6d0baa/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,sms_spam,c5c37edd5d32989cb964ce7ebc6d0baa,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,100,label,deckard.base.model.ModelInitializer,brute,11,-1,Jaro,gzip_classifier.GzipKNN,True,Symmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
106,c8dc4e90853a806c626741d7735647cb,train,deckard.base.experiment.Experiment,c8dc4e90853a806c626741d7735647cb,sms_spam,cpu,c8dc4e90853a806c626741d7735647cb,c8dc4e90853a806c626741d7735647cb,GzipKNN,c8dc4e90853a806c626741d7735647cb,c8dc4e90853a806c626741d7735647cb,0.87,4.49004093170166,cpu,1709319536.2611284,1709319199.0011227,337.689737511,3.37689737511,cpu,1709319199.001038,1709319185.9974697,13.470986911,0.13470986911,sms_spam/reports/gzip_knn/100-0/train/c8dc4e90853a806c626741d7735647cb/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,sms_spam,c8dc4e90853a806c626741d7735647cb,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,100,label,deckard.base.model.ModelInitializer,ball_tree,7,-1,SeqRatio,gzip_classifier.GzipKNN,True,Asymmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
107,cb245c98cb7ec9d1ed38be5f955eaf24,train,deckard.base.experiment.Experiment,cb245c98cb7ec9d1ed38be5f955eaf24,sms_spam,cpu,cb245c98cb7ec9d1ed38be5f955eaf24,cb245c98cb7ec9d1ed38be5f955eaf24,GzipKNN,cb245c98cb7ec9d1ed38be5f955eaf24,cb245c98cb7ec9d1ed38be5f955eaf24,0.87,4.49004093170166,cpu,1709319132.426301,1709319119.5362685,13.689828214,0.13689828214,cpu,1709319119.5361414,1709319114.7068112,5.199522539,0.05199522539,sms_spam/reports/gzip_knn/100-0/train/cb245c98cb7ec9d1ed38be5f955eaf24/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,sms_spam,cb245c98cb7ec9d1ed38be5f955eaf24,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,100,label,deckard.base.model.ModelInitializer,ball_tree,11,-1,Zstd,gzip_classifier.GzipKNN,True,Symmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
108,cd48546c6f991261a123e5dd181f0a1a,train,deckard.base.experiment.Experiment,cd48546c6f991261a123e5dd181f0a1a,sms_spam,cpu,cd48546c6f991261a123e5dd181f0a1a,cd48546c6f991261a123e5dd181f0a1a,GzipKNN,cd48546c6f991261a123e5dd181f0a1a,cd48546c6f991261a123e5dd181f0a1a,0.87,4.49004093170166,cpu,1709319608.8289256,1709319595.0715811,14.24599785,0.1424599785,cpu,1709319595.0714867,1709319589.916276,5.541310583,0.05541310583,sms_spam/reports/gzip_knn/100-0/train/cd48546c6f991261a123e5dd181f0a1a/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,sms_spam,cd48546c6f991261a123e5dd181f0a1a,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,100,label,deckard.base.model.ModelInitializer,ball_tree,3,-1,Jaro-Winkler,gzip_classifier.GzipKNN,True,Asymmetric,distance,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
109,d1212e9c1213c67333af87443115fb29,train,deckard.base.experiment.Experiment,d1212e9c1213c67333af87443115fb29,sms_spam,cpu,d1212e9c1213c67333af87443115fb29,d1212e9c1213c67333af87443115fb29,GzipKNN,d1212e9c1213c67333af87443115fb29,d1212e9c1213c67333af87443115fb29,0.87,4.49004093170166,cpu,1709318063.4913766,1709318050.54496,13.806219027,0.13806219027,cpu,1709318050.5448782,1709318045.5457046,5.38443633,0.0538443633,sms_spam/reports/gzip_knn/100-0/train/d1212e9c1213c67333af87443115fb29/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,sms_spam,d1212e9c1213c67333af87443115fb29,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,100,label,deckard.base.model.ModelInitializer,ball_tree,5,-1,Zstd,gzip_classifier.GzipKNN,True,Symmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
110,d467952724a33c51c47de45c0eb38e2f,train,deckard.base.experiment.Experiment,d467952724a33c51c47de45c0eb38e2f,sms_spam,cpu,d467952724a33c51c47de45c0eb38e2f,d467952724a33c51c47de45c0eb38e2f,GzipKNN,d467952724a33c51c47de45c0eb38e2f,d467952724a33c51c47de45c0eb38e2f,0.88,4.144653167724609,cpu,1709319151.0385053,1709319137.6278906,14.215559867,0.14215559867,cpu,1709319137.6277514,1709319132.6962729,5.736064389,0.05736064389,sms_spam/reports/gzip_knn/100-0/train/d467952724a33c51c47de45c0eb38e2f/predictions.json,,deckard.base.data.Data,raw_data/sms-spam.csv,label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,sms_spam,d467952724a33c51c47de45c0eb38e2f,predictions.json,reports/gzip_knn/100-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/sms-spam.csv,0,True,True,100,100,label,deckard.base.model.ModelInitializer,brute,7,-1,Zstd,gzip_classifier.GzipKNN,True,Asymmetric,uniform,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
