,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,Condensing Method,model.init.distance_matrix,model.init.k,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,model.init.C,model.init.class_weight,model.init.fit_intercept,model.init.max_iter,model.init.penalty,model.init.solver,model.init.tol,id,model.init.gamma,model.init.kernel
1047,train,deckard.base.experiment.Experiment,ec8d944e50da131b2ec109eb2f56377a,SMS Spam,cpu,ec8d944e50da131b2ec109eb2f56377a,ec8d944e50da131b2ec109eb2f56377a,k-Logistic,ec8d944e50da131b2ec109eb2f56377a,ec8d944e50da131b2ec109eb2f56377a,0.9125,3.022172919458318,cpu,1727392844.3057954,1727392838.9961631,6.19515162,0.01548787905,cpu,1727392838.9960716,1727392838.6848197,0.33548506,0.00033548506,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,ec8d944e50da131b2ec109eb2f56377a,predictions.json,reports/condense/logistic/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.1,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,148.18046557441107,,False,1000.0,l2,saga,1.0359441114821872e-05,ec8d944e50da131b2ec109eb2f56377a,,
1048,train,deckard.base.experiment.Experiment,ed242d3eb25a1f85f1b6e5422772577f,SMS Spam,cpu,ed242d3eb25a1f85f1b6e5422772577f,ed242d3eb25a1f85f1b6e5422772577f,k-Logistic,ed242d3eb25a1f85f1b6e5422772577f,ed242d3eb25a1f85f1b6e5422772577f,0.9125,3.022172919458318,cpu,1727392673.788652,1727392668.5510955,6.09531618,0.01523829045,cpu,1727392668.5510037,1727392668.2766962,0.30313799,0.00030313799,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,ed242d3eb25a1f85f1b6e5422772577f,predictions.json,reports/condense/logistic/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.1,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,987.3650832577296,,True,1000.0,l2,saga,1.4323229574361334e-05,ed242d3eb25a1f85f1b6e5422772577f,,
1049,train,deckard.base.experiment.Experiment,ede27ac858d98f6e9002a4573b3a05ca,SMS Spam,cpu,ede27ac858d98f6e9002a4573b3a05ca,ede27ac858d98f6e9002a4573b3a05ca,k-Logistic,ede27ac858d98f6e9002a4573b3a05ca,ede27ac858d98f6e9002a4573b3a05ca,0.88,4.144721133170849,cpu,1727392783.942585,1727392779.259778,5.49643695,0.013741092375,cpu,1727392779.2596958,1727392775.8938482,3.39075953,0.00339075953,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,ede27ac858d98f6e9002a4573b3a05ca,predictions.json,reports/condense/logistic/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,KNN,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.1,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,538.3879486598676,,True,1000.0,l2,saga,1.0843620556323473e-05,ede27ac858d98f6e9002a4573b3a05ca,,
1050,train,deckard.base.experiment.Experiment,eded2241179eebedab58649682be805a,SMS Spam,cpu,eded2241179eebedab58649682be805a,eded2241179eebedab58649682be805a,k-Logistic,eded2241179eebedab58649682be805a,eded2241179eebedab58649682be805a,0.9125,3.022172919458318,cpu,1727390026.38947,1727390021.0830371,6.21182198,0.01552955495,cpu,1727390021.0829422,1727390020.7722714,0.33523053,0.00033523053,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,eded2241179eebedab58649682be805a,predictions.json,reports/condense/logistic/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.1,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,804.5250487679476,,True,1000.0,l1,saga,0.0003558833226618,eded2241179eebedab58649682be805a,,
1051,train,deckard.base.experiment.Experiment,ee13356d45742589bc35e9e51ed16908,SMS Spam,cpu,ee13356d45742589bc35e9e51ed16908,ee13356d45742589bc35e9e51ed16908,k-Logistic,ee13356d45742589bc35e9e51ed16908,ee13356d45742589bc35e9e51ed16908,0.8,6.907889211551694,cpu,1727381758.6735437,1727381754.280862,5.18087706,0.01295219265,cpu,1727381754.2807748,1727381750.7268677,3.57658915,0.00357658915,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,ee13356d45742589bc35e9e51ed16908,predictions.json,reports/condense/logistic/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,KNN,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.1,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,0.3519359018605297,balanced,True,1000.0,l1,saga,1.2885370413821495e-05,ee13356d45742589bc35e9e51ed16908,,
1052,train,deckard.base.experiment.Experiment,ef4ab0199410a446eae842a13870d19e,SMS Spam,cpu,ef4ab0199410a446eae842a13870d19e,ef4ab0199410a446eae842a13870d19e,k-Logistic,ef4ab0199410a446eae842a13870d19e,ef4ab0199410a446eae842a13870d19e,0.8275,5.958052870755896,cpu,1727389975.7422602,1727389970.5235372,6.08190733,0.015204768325,cpu,1727389970.523453,1727389970.283799,0.26778641,0.00026778641,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,ef4ab0199410a446eae842a13870d19e,predictions.json,reports/condense/logistic/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,Sum,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.1,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,6.002498446913184,balanced,True,1000.0,l2,saga,0.00081309236738,ef4ab0199410a446eae842a13870d19e,,
1053,train,deckard.base.experiment.Experiment,e718039424aa20119ee0faa3d5535ca2,SMS Spam,cpu,e718039424aa20119ee0faa3d5535ca2,e718039424aa20119ee0faa3d5535ca2,k-Logistic,e718039424aa20119ee0faa3d5535ca2,e718039424aa20119ee0faa3d5535ca2,0.88,4.144733127132302,cpu,1727392844.185155,1727392838.71832,6.34496982,0.01586242455,cpu,1727392838.7182252,1727392838.4481556,0.29307275,0.00029307275,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,e718039424aa20119ee0faa3d5535ca2,predictions.json,reports/condense/logistic/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,Random,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.1,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,736.7799632192995,,False,1000.0,l2,saga,7.164422238305668e-05,e718039424aa20119ee0faa3d5535ca2,,
1054,train,deckard.base.experiment.Experiment,fb8a2fd66d9a889933bff29bafe3b0b6,SMS Spam,cpu,fb8a2fd66d9a889933bff29bafe3b0b6,fb8a2fd66d9a889933bff29bafe3b0b6,k-Logistic,fb8a2fd66d9a889933bff29bafe3b0b6,fb8a2fd66d9a889933bff29bafe3b0b6,0.9575,1.4679159877258845,cpu,1727395225.6559527,1727395180.379907,48.50445513,0.121261137825,cpu,1727395180.3798015,1727395178.1281967,2.25513821,0.00225513821,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,fb8a2fd66d9a889933bff29bafe3b0b6,predictions.json,reports/condense/logistic/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,NearMiss,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.9,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,943.665229270346,balanced,True,1000.0,l2,saga,0.0025848659361587,fb8a2fd66d9a889933bff29bafe3b0b6,,
1055,train,deckard.base.experiment.Experiment,022cc98e238575bb6b77c658feae5ff4,SMS Spam,cpu,022cc98e238575bb6b77c658feae5ff4,022cc98e238575bb6b77c658feae5ff4,k-SVC,022cc98e238575bb6b77c658feae5ff4,022cc98e238575bb6b77c658feae5ff4,0.885,3.972023253209145,cpu,1727389881.2372782,1727389876.2568169,5.8676261,0.01466906525,cpu,1727389876.2567368,1727389872.3060212,3.97670131,0.00397670131,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,022cc98e238575bb6b77c658feae5ff4,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,Hardness,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,66.74892968626371,balanced,,1000.0,,,,022cc98e238575bb6b77c658feae5ff4,scale,rbf
1056,train,deckard.base.experiment.Experiment,d1e211d2693e8d2f2b30097e41067b6c,SMS Spam,cpu,d1e211d2693e8d2f2b30097e41067b6c,d1e211d2693e8d2f2b30097e41067b6c,k-SVC,d1e211d2693e8d2f2b30097e41067b6c,d1e211d2693e8d2f2b30097e41067b6c,0.9725,0.9498243468343468,cpu,1727392647.4850895,1727392619.6437528,28.09591562,0.07023978905,cpu,1727392619.643587,1727392619.3991995,0.26833126,0.00026833126,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,d1e211d2693e8d2f2b30097e41067b6c,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.5,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,22.39120467278757,,,1000.0,,,,d1e211d2693e8d2f2b30097e41067b6c,scale,rbf
1057,train,deckard.base.experiment.Experiment,d2120e8117050a4b3fd3f3dd8167cd3e,SMS Spam,cpu,d2120e8117050a4b3fd3f3dd8167cd3e,d2120e8117050a4b3fd3f3dd8167cd3e,k-SVC,d2120e8117050a4b3fd3f3dd8167cd3e,d2120e8117050a4b3fd3f3dd8167cd3e,0.9725,0.9498243468343468,cpu,1727392646.711927,1727392619.6208649,27.54051184,0.0688512796,cpu,1727392619.6207683,1727392619.3784218,0.27358679,0.00027358679,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,d2120e8117050a4b3fd3f3dd8167cd3e,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.5,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,22.99430495682149,,,1000.0,,,,d2120e8117050a4b3fd3f3dd8167cd3e,scale,rbf
1058,train,deckard.base.experiment.Experiment,d3ccf37c622aa5b96755c2ef58b3e0c0,SMS Spam,cpu,d3ccf37c622aa5b96755c2ef58b3e0c0,d3ccf37c622aa5b96755c2ef58b3e0c0,k-SVC,d3ccf37c622aa5b96755c2ef58b3e0c0,d3ccf37c622aa5b96755c2ef58b3e0c0,0.8375,5.612649114858185,cpu,1727392137.1681454,1727392114.9108243,26.41008875,0.066025221875,cpu,1727392114.9107249,1727392114.3603327,0.56956985,0.00056956985,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,d3ccf37c622aa5b96755c2ef58b3e0c0,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,NearMiss,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.5,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.6891129879509511,,,1000.0,,,,d3ccf37c622aa5b96755c2ef58b3e0c0,auto,rbf
1059,train,deckard.base.experiment.Experiment,d5346db70a85a2a9a45e9101bc3c6b73,SMS Spam,cpu,d5346db70a85a2a9a45e9101bc3c6b73,d5346db70a85a2a9a45e9101bc3c6b73,k-SVC,d5346db70a85a2a9a45e9101bc3c6b73,d5346db70a85a2a9a45e9101bc3c6b73,0.965,1.2088671687897523,cpu,1727380530.0662544,1727380506.2554495,28.03877666,0.07009694165,cpu,1727380506.2552853,1727380505.9210155,0.30616894,0.00030616894,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,d5346db70a85a2a9a45e9101bc3c6b73,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,Random,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.5,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,796.2520791177803,,,1000.0,,,,d5346db70a85a2a9a45e9101bc3c6b73,scale,rbf
1060,train,deckard.base.experiment.Experiment,d61e1ea98d46e56bfcb782fb2bb7cf05,SMS Spam,cpu,d61e1ea98d46e56bfcb782fb2bb7cf05,d61e1ea98d46e56bfcb782fb2bb7cf05,k-SVC,d61e1ea98d46e56bfcb782fb2bb7cf05,d61e1ea98d46e56bfcb782fb2bb7cf05,0.1225,30.308120113429105,cpu,1727380562.3529472,1727380539.0845494,27.45208186,0.06863020465,cpu,1727380539.0844522,1727380538.8674731,0.2389586,0.0002389586,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,d61e1ea98d46e56bfcb782fb2bb7cf05,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,Random,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.5,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,759.8154360124911,,,1000.0,,,,d61e1ea98d46e56bfcb782fb2bb7cf05,auto,precomputed
1061,train,deckard.base.experiment.Experiment,d6e531b1c6d44b9640ce59ae1fc7b388,SMS Spam,cpu,d6e531b1c6d44b9640ce59ae1fc7b388,d6e531b1c6d44b9640ce59ae1fc7b388,k-SVC,d6e531b1c6d44b9640ce59ae1fc7b388,d6e531b1c6d44b9640ce59ae1fc7b388,0.9725,0.9498243468343468,cpu,1727392214.196926,1727392186.5094872,27.68485159,0.069212128975,cpu,1727392186.5093708,1727392186.2490408,0.2837511,0.0002837511,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,d6e531b1c6d44b9640ce59ae1fc7b388,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.5,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,35.47355099449368,balanced,,1000.0,,,,d6e531b1c6d44b9640ce59ae1fc7b388,scale,rbf
1062,train,deckard.base.experiment.Experiment,d7c551ed1cc574ea23b583afc9b67844,SMS Spam,cpu,d7c551ed1cc574ea23b583afc9b67844,d7c551ed1cc574ea23b583afc9b67844,k-SVC,d7c551ed1cc574ea23b583afc9b67844,d7c551ed1cc574ea23b583afc9b67844,0.9675,1.1225202278024755,cpu,1727380623.44943,1727380599.506435,28.21779231,0.070544480775,cpu,1727380599.5062923,1727380599.2633936,0.2662488,0.0002662488,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,d7c551ed1cc574ea23b583afc9b67844,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,Random,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.5,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,643.9136370563695,balanced,,1000.0,,,,d7c551ed1cc574ea23b583afc9b67844,scale,rbf
1063,train,deckard.base.experiment.Experiment,d8a4924c6aa475a6355a748c2ac912e9,SMS Spam,cpu,d8a4924c6aa475a6355a748c2ac912e9,d8a4924c6aa475a6355a748c2ac912e9,k-SVC,d8a4924c6aa475a6355a748c2ac912e9,d8a4924c6aa475a6355a748c2ac912e9,0.955,1.5542589307260102,cpu,1727380622.5041494,1727380599.4938972,27.1497948,0.067874487,cpu,1727380599.493773,1727380599.254101,0.26092643,0.00026092643,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,d8a4924c6aa475a6355a748c2ac912e9,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,Random,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.5,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,752.9021684620022,balanced,,1000.0,,,,d8a4924c6aa475a6355a748c2ac912e9,scale,rbf
1064,train,deckard.base.experiment.Experiment,d933761e0524ac50b9adf747358cf523,SMS Spam,cpu,d933761e0524ac50b9adf747358cf523,d933761e0524ac50b9adf747358cf523,k-SVC,d933761e0524ac50b9adf747358cf523,d933761e0524ac50b9adf747358cf523,0.9725,0.9498243468343468,cpu,1727392520.235106,1727392494.651533,25.82797787,0.064569944675,cpu,1727392494.6514337,1727392494.4312396,0.25074707,0.00025074707,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,d933761e0524ac50b9adf747358cf523,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.5,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,7.985331149679522,balanced,,1000.0,,,,d933761e0524ac50b9adf747358cf523,scale,rbf
1065,train,deckard.base.experiment.Experiment,d938811f3cf4c53ddd17d710f9404abf,SMS Spam,cpu,d938811f3cf4c53ddd17d710f9404abf,d938811f3cf4c53ddd17d710f9404abf,k-SVC,d938811f3cf4c53ddd17d710f9404abf,d938811f3cf4c53ddd17d710f9404abf,0.955,1.5542629287131609,cpu,1727380769.3790424,1727380746.5421965,27.14827111,0.067870677775,cpu,1727380746.542102,1727380746.0939646,0.40108241,0.00040108241,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,d938811f3cf4c53ddd17d710f9404abf,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,NearMiss,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.5,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,4.104306650254427,,,1000.0,,,,d938811f3cf4c53ddd17d710f9404abf,scale,rbf
1066,train,deckard.base.experiment.Experiment,d9ae251bef05b0e70a9c8806da19b8d8,SMS Spam,cpu,d9ae251bef05b0e70a9c8806da19b8d8,d9ae251bef05b0e70a9c8806da19b8d8,k-SVC,d9ae251bef05b0e70a9c8806da19b8d8,d9ae251bef05b0e70a9c8806da19b8d8,0.115,30.56716893236524,cpu,1727380561.0266712,1727380539.0143352,26.30486705,0.065762167625,cpu,1727380539.0142486,1727380538.808255,0.23381343,0.00023381343,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,d9ae251bef05b0e70a9c8806da19b8d8,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,Random,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.5,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,12.64544786232428,balanced,,1000.0,,,,d9ae251bef05b0e70a9c8806da19b8d8,auto,precomputed
1067,train,deckard.base.experiment.Experiment,d0ffd93cf8ad75c9eed55d49e0bc5069,SMS Spam,cpu,d0ffd93cf8ad75c9eed55d49e0bc5069,d0ffd93cf8ad75c9eed55d49e0bc5069,k-SVC,d0ffd93cf8ad75c9eed55d49e0bc5069,d0ffd93cf8ad75c9eed55d49e0bc5069,0.845,5.353618286864232,cpu,1727380591.5248995,1727380570.6932125,24.85337277,0.062133431925,cpu,1727380570.693109,1727380570.4169245,0.2967372,0.0002967372,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,d0ffd93cf8ad75c9eed55d49e0bc5069,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,Sum,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.5,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,993.8819026580252,balanced,,1000.0,,,,d0ffd93cf8ad75c9eed55d49e0bc5069,auto,rbf
1068,train,deckard.base.experiment.Experiment,da4d287f6487aecd196344a5b0c2a4b4,SMS Spam,cpu,da4d287f6487aecd196344a5b0c2a4b4,da4d287f6487aecd196344a5b0c2a4b4,k-SVC,da4d287f6487aecd196344a5b0c2a4b4,da4d287f6487aecd196344a5b0c2a4b4,0.85,5.180900416966774,cpu,1727380714.4851944,1727380690.822426,27.87280225,0.069682005625,cpu,1727380690.822319,1727380690.5607357,0.28629889,0.00028629889,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,da4d287f6487aecd196344a5b0c2a4b4,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.5,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,1.8338001439502165,,,1000.0,,,,da4d287f6487aecd196344a5b0c2a4b4,auto,rbf
