,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,Condensing Method,model.init.distance_matrix,model.init.gamma,model.init.kernel,Condensing Ratio,model.init.max_iter,Metric,model.init.modified,model.init.name,Symmetric,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers
867b1b4641ee68e049a03c12ec057013,train,deckard.base.experiment.Experiment,867b1b4641ee68e049a03c12ec057013,SMS Spam,cpu,867b1b4641ee68e049a03c12ec057013,867b1b4641ee68e049a03c12ec057013,k-SVC,867b1b4641ee68e049a03c12ec057013,867b1b4641ee68e049a03c12ec057013,0.1175,30.48081399540366,cpu,1727392489.011453,1727392466.050192,27.15074834,0.06787687085,cpu,1727392466.050094,1727392465.8163743,0.25611505,0.00025611505,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,867b1b4641ee68e049a03c12ec057013,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,110.07256706314804,balanced,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,precomputed,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
3b999bec9e2bb427d13a3b1e4d173980,train,deckard.base.experiment.Experiment,3b999bec9e2bb427d13a3b1e4d173980,SMS Spam,cpu,3b999bec9e2bb427d13a3b1e4d173980,3b999bec9e2bb427d13a3b1e4d173980,k-SVC,3b999bec9e2bb427d13a3b1e4d173980,3b999bec9e2bb427d13a3b1e4d173980,0.9725,0.9498243468343468,cpu,1727380740.5852425,1727380718.087735,26.64363926,0.06660909815,cpu,1727380718.0876217,1727380717.857791,0.25252124,0.00025252124,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,3b999bec9e2bb427d13a3b1e4d173980,predictions.json,reports/condense/svc/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,982.012556175145,,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.5,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
211cc30c331a0721e871b14da94fee5e,train,deckard.base.experiment.Experiment,211cc30c331a0721e871b14da94fee5e,SMS Spam,cpu,211cc30c331a0721e871b14da94fee5e,211cc30c331a0721e871b14da94fee5e,k-SVC,211cc30c331a0721e871b14da94fee5e,211cc30c331a0721e871b14da94fee5e,0.98,0.6907815248789411,cpu,1727383446.0356336,1727383403.5045998,50.16884272,0.1254221068,cpu,1727383403.5044792,1727383403.0856657,0.44698143,0.00044698143,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,211cc30c331a0721e871b14da94fee5e,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,722.1628488032914,balanced,NearMiss,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.9,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
24fb8b48d9a15cab0f140856b4998fde,train,deckard.base.experiment.Experiment,24fb8b48d9a15cab0f140856b4998fde,SMS Spam,cpu,24fb8b48d9a15cab0f140856b4998fde,24fb8b48d9a15cab0f140856b4998fde,k-SVC,24fb8b48d9a15cab0f140856b4998fde,24fb8b48d9a15cab0f140856b4998fde,0.98,0.6907815248789411,cpu,1727393879.2957258,1727393834.0155976,48.97282482,0.12243206205,cpu,1727393834.0154805,1727393833.7377994,0.30851816,0.00030851816,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,24fb8b48d9a15cab0f140856b4998fde,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,39.55682472131372,balanced,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.9,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
a84a6428dd045a9391950576784f3f76,train,deckard.base.experiment.Experiment,a84a6428dd045a9391950576784f3f76,SMS Spam,cpu,a84a6428dd045a9391950576784f3f76,a84a6428dd045a9391950576784f3f76,k-SVC,a84a6428dd045a9391950576784f3f76,a84a6428dd045a9391950576784f3f76,0.975,0.86347740584707,cpu,1727383247.7692409,1727383209.062212,46.25911568,0.1156477892,cpu,1727383209.062099,1727383205.2928262,3.79779688,0.00379779688,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,a84a6428dd045a9391950576784f3f76,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,6.042358952231644,balanced,Hardness,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.9,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
a94521223ea65357119e2d65f10c1db3,train,deckard.base.experiment.Experiment,a94521223ea65357119e2d65f10c1db3,SMS Spam,cpu,a94521223ea65357119e2d65f10c1db3,a94521223ea65357119e2d65f10c1db3,k-SVC,a94521223ea65357119e2d65f10c1db3,a94521223ea65357119e2d65f10c1db3,0.98,0.6907815248789411,cpu,1727393469.3157375,1727393428.2412558,48.03762332,0.1200940583,cpu,1727393428.2411466,1727393424.2140722,4.05266987,0.00405266987,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,a94521223ea65357119e2d65f10c1db3,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,865.9227303883677,,Hardness,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.9,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
aaacf01ca3ecb84c5958b9b8b705bedb,train,deckard.base.experiment.Experiment,aaacf01ca3ecb84c5958b9b8b705bedb,SMS Spam,cpu,aaacf01ca3ecb84c5958b9b8b705bedb,aaacf01ca3ecb84c5958b9b8b705bedb,k-SVC,aaacf01ca3ecb84c5958b9b8b705bedb,aaacf01ca3ecb84c5958b9b8b705bedb,0.98,0.6907815248789411,cpu,1727393525.6394384,1727393481.043167,48.24016023,0.120600400575,cpu,1727393481.043044,1727393477.017161,4.04861154,0.00404861154,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,aaacf01ca3ecb84c5958b9b8b705bedb,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,191.14414856598725,balanced,Hardness,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.9,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
aac951ddf664d903b25d6ca435d09f69,train,deckard.base.experiment.Experiment,aac951ddf664d903b25d6ca435d09f69,SMS Spam,cpu,aac951ddf664d903b25d6ca435d09f69,aac951ddf664d903b25d6ca435d09f69,k-SVC,aac951ddf664d903b25d6ca435d09f69,aac951ddf664d903b25d6ca435d09f69,0.98,0.6907815248789411,cpu,1727393675.6391895,1727393630.8911476,48.13299215,0.120332480375,cpu,1727393630.8910286,1727393630.639881,0.28137204,0.00028137204,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,aac951ddf664d903b25d6ca435d09f69,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,194.77283790433015,,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.9,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
ab1f6f881708b1dea94e6f41ce105b95,train,deckard.base.experiment.Experiment,ab1f6f881708b1dea94e6f41ce105b95,SMS Spam,cpu,ab1f6f881708b1dea94e6f41ce105b95,ab1f6f881708b1dea94e6f41ce105b95,k-SVC,ab1f6f881708b1dea94e6f41ce105b95,ab1f6f881708b1dea94e6f41ce105b95,0.98,0.6907815248789411,cpu,1727394029.1347632,1727393984.5016987,48.02397603,0.120059940075,cpu,1727393984.5015962,1727393984.216877,0.31454515,0.00031454515,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,ab1f6f881708b1dea94e6f41ce105b95,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,35.68491580772432,,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.9,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
b11766600521c6ab423d4a92f5653df8,train,deckard.base.experiment.Experiment,b11766600521c6ab423d4a92f5653df8,SMS Spam,cpu,b11766600521c6ab423d4a92f5653df8,b11766600521c6ab423d4a92f5653df8,k-SVC,b11766600521c6ab423d4a92f5653df8,b11766600521c6ab423d4a92f5653df8,0.9575,1.4679159877258845,cpu,1727382911.991391,1727382872.9296362,46.56309818,0.11640774545,cpu,1727382872.929526,1727382872.625265,0.32789834,0.00032789834,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,b11766600521c6ab423d4a92f5653df8,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,13.027522548402027,balanced,Medoid,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.9,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
b1d6eb33940856961b121fc04f34a877,train,deckard.base.experiment.Experiment,b1d6eb33940856961b121fc04f34a877,SMS Spam,cpu,b1d6eb33940856961b121fc04f34a877,b1d6eb33940856961b121fc04f34a877,k-SVC,b1d6eb33940856961b121fc04f34a877,b1d6eb33940856961b121fc04f34a877,0.98,0.6907815248789411,cpu,1727393525.543269,1727393481.0235293,48.29642686,0.12074106715,cpu,1727393481.0234103,1727393477.0332365,4.01737387,0.00401737387,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,b1d6eb33940856961b121fc04f34a877,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,216.54561920622507,balanced,Hardness,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.9,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
b275f1044c8febd7976b736d6203a812,train,deckard.base.experiment.Experiment,b275f1044c8febd7976b736d6203a812,SMS Spam,cpu,b275f1044c8febd7976b736d6203a812,b275f1044c8febd7976b736d6203a812,k-SVC,b275f1044c8febd7976b736d6203a812,b275f1044c8febd7976b736d6203a812,0.9775,0.7771284658662178,cpu,1727383108.4621556,1727383065.608944,50.8678408,0.127169602,cpu,1727383065.6088328,1727383065.3518636,0.28358086,0.00028358086,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,b275f1044c8febd7976b736d6203a812,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,8.20819910368145,balanced,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.9,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
b28fedd77363e4d97c52f17bc40d5ddf,train,deckard.base.experiment.Experiment,b28fedd77363e4d97c52f17bc40d5ddf,SMS Spam,cpu,b28fedd77363e4d97c52f17bc40d5ddf,b28fedd77363e4d97c52f17bc40d5ddf,k-SVC,b28fedd77363e4d97c52f17bc40d5ddf,b28fedd77363e4d97c52f17bc40d5ddf,0.975,0.86347740584707,cpu,1727393978.0271432,1727393935.5967324,45.86556183,0.114663904575,cpu,1727393935.596616,1727393935.3391976,0.27868884,0.00027868884,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,b28fedd77363e4d97c52f17bc40d5ddf,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,5.243287127708226,balanced,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.9,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
b37ace0efed4a6ca3f593e3a394d989c,train,deckard.base.experiment.Experiment,b37ace0efed4a6ca3f593e3a394d989c,SMS Spam,cpu,b37ace0efed4a6ca3f593e3a394d989c,b37ace0efed4a6ca3f593e3a394d989c,k-SVC,b37ace0efed4a6ca3f593e3a394d989c,b37ace0efed4a6ca3f593e3a394d989c,0.98,0.6907815248789411,cpu,1727383196.286473,1727383158.88807,44.78622692,0.1119655673,cpu,1727383158.8879404,1727383158.6140883,0.30254574,0.00030254574,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,b37ace0efed4a6ca3f593e3a394d989c,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,50.67760439112751,balanced,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.9,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
b60be2a319882c0128730c0f52068275,train,deckard.base.experiment.Experiment,b60be2a319882c0128730c0f52068275,SMS Spam,cpu,b60be2a319882c0128730c0f52068275,b60be2a319882c0128730c0f52068275,k-SVC,b60be2a319882c0128730c0f52068275,b60be2a319882c0128730c0f52068275,0.9775,0.7771284658662178,cpu,1727393574.2377567,1727393530.4601696,47.34473822,0.11836184555,cpu,1727393530.4600549,1727393530.2019458,0.28338364,0.00028338364,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,b60be2a319882c0128730c0f52068275,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,6.666095979225116,,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.9,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
a80e659259eceea95e17f733f2a1f6cf,train,deckard.base.experiment.Experiment,a80e659259eceea95e17f733f2a1f6cf,SMS Spam,cpu,a80e659259eceea95e17f733f2a1f6cf,a80e659259eceea95e17f733f2a1f6cf,k-SVC,a80e659259eceea95e17f733f2a1f6cf,a80e659259eceea95e17f733f2a1f6cf,0.9775,0.7771304648597932,cpu,1727383153.383185,1727383111.8132317,48.95383193,0.122384579825,cpu,1727383111.8130898,1727383111.5262947,0.31400862,0.00031400862,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,a80e659259eceea95e17f733f2a1f6cf,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,3.288976201970613,balanced,Random,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.9,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
b92768a744b067e2449a58a1192c6700,train,deckard.base.experiment.Experiment,b92768a744b067e2449a58a1192c6700,SMS Spam,cpu,b92768a744b067e2449a58a1192c6700,b92768a744b067e2449a58a1192c6700,k-SVC,b92768a744b067e2449a58a1192c6700,b92768a744b067e2449a58a1192c6700,0.9675,1.1225182288089002,cpu,1727393454.215176,1727393427.4496949,31.67003241,0.079175081025,cpu,1727393427.4495957,1727393424.264394,3.21345662,0.00321345662,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,b92768a744b067e2449a58a1192c6700,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,12.30343841319472,,KNN,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.9,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
ba3f3ea5363be1844f20c63551ea66da,train,deckard.base.experiment.Experiment,ba3f3ea5363be1844f20c63551ea66da,SMS Spam,cpu,ba3f3ea5363be1844f20c63551ea66da,ba3f3ea5363be1844f20c63551ea66da,k-SVC,ba3f3ea5363be1844f20c63551ea66da,ba3f3ea5363be1844f20c63551ea66da,0.98,0.6907815248789411,cpu,1727382958.2782495,1727382922.4131398,43.01145753,0.107528643825,cpu,1727382922.4130144,1727382921.7970774,0.63457762,0.00063457762,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,ba3f3ea5363be1844f20c63551ea66da,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,172.8585271717814,balanced,NearMiss,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.9,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
bb5701110e53fd45d5caffbce8b5470a,train,deckard.base.experiment.Experiment,bb5701110e53fd45d5caffbce8b5470a,SMS Spam,cpu,bb5701110e53fd45d5caffbce8b5470a,bb5701110e53fd45d5caffbce8b5470a,k-SVC,bb5701110e53fd45d5caffbce8b5470a,bb5701110e53fd45d5caffbce8b5470a,0.98,0.6907815248789411,cpu,1727382713.4965312,1727382671.6018782,49.33426841,0.123335671025,cpu,1727382671.60176,1727382671.3156595,0.31795055,0.00031795055,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,bb5701110e53fd45d5caffbce8b5470a,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,12.795388568419304,,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.9,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
bbaa30e42e03cc31f3c422b5eba4a2f6,train,deckard.base.experiment.Experiment,bbaa30e42e03cc31f3c422b5eba4a2f6,SMS Spam,cpu,bbaa30e42e03cc31f3c422b5eba4a2f6,bbaa30e42e03cc31f3c422b5eba4a2f6,k-SVC,bbaa30e42e03cc31f3c422b5eba4a2f6,bbaa30e42e03cc31f3c422b5eba4a2f6,0.98,0.6907815248789411,cpu,1727383249.882217,1727383209.0950594,48.28990431,0.120724760775,cpu,1727383209.0949397,1727383205.301715,3.82111117,0.00382111117,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,bbaa30e42e03cc31f3c422b5eba4a2f6,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,10.885924154916095,balanced,Hardness,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.9,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
bc7b169d4e18a5b4d5419dd5098ed1bc,train,deckard.base.experiment.Experiment,bc7b169d4e18a5b4d5419dd5098ed1bc,SMS Spam,cpu,bc7b169d4e18a5b4d5419dd5098ed1bc,bc7b169d4e18a5b4d5419dd5098ed1bc,k-SVC,bc7b169d4e18a5b4d5419dd5098ed1bc,bc7b169d4e18a5b4d5419dd5098ed1bc,0.955,1.5542569317324344,cpu,1727393416.501627,1727393370.399502,49.34764963,0.123369124075,cpu,1727393370.3993895,1727393370.138754,0.28055907,0.00028055907,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,bc7b169d4e18a5b4d5419dd5098ed1bc,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,1.0147787438551827,,Random,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.9,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
c30ef172ff7d66bb8a67d1aa93f9f383,train,deckard.base.experiment.Experiment,c30ef172ff7d66bb8a67d1aa93f9f383,SMS Spam,cpu,c30ef172ff7d66bb8a67d1aa93f9f383,c30ef172ff7d66bb8a67d1aa93f9f383,k-SVC,c30ef172ff7d66bb8a67d1aa93f9f383,c30ef172ff7d66bb8a67d1aa93f9f383,0.1225,30.308120113429105,cpu,1727383010.8870387,1727382971.6114497,46.87012645,0.117175316125,cpu,1727382971.611354,1727382971.419441,0.21958192,0.00021958192,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,c30ef172ff7d66bb8a67d1aa93f9f383,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,13.085954985254377,balanced,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,precomputed,0.9,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
c3262b5f7b95c71749955e7301fd7085,train,deckard.base.experiment.Experiment,c3262b5f7b95c71749955e7301fd7085,SMS Spam,cpu,c3262b5f7b95c71749955e7301fd7085,c3262b5f7b95c71749955e7301fd7085,k-SVC,c3262b5f7b95c71749955e7301fd7085,c3262b5f7b95c71749955e7301fd7085,0.12,30.39446705441638,cpu,1727383012.7675395,1727382973.2231796,46.98269704,0.1174567426,cpu,1727382973.2230654,1727382972.9903564,0.26184973,0.00026184973,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,c3262b5f7b95c71749955e7301fd7085,predictions.json,reports/condense/svc/gzip/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,16.72445296286949,balanced,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,precomputed,0.9,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
