,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,model.init.k,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method
63f0f738672cc0a7d3ddfba7a12e7397,train,deckard.base.experiment.Experiment,63f0f738672cc0a7d3ddfba7a12e7397,SMS Spam,cpu,63f0f738672cc0a7d3ddfba7a12e7397,63f0f738672cc0a7d3ddfba7a12e7397,k-KNN,63f0f738672cc0a7d3ddfba7a12e7397,63f0f738672cc0a7d3ddfba7a12e7397,0.92,2.7631241005221856,cpu,1725803236.743856,1725803075.0699978,179.16168597,0.447904214925,cpu,1725803075.0679798,1725803014.7038572,66.69563191,0.2223187730333333,raw_data/sms-spam_undersampled_1450.csv,label,2,True,True,400,300,deckard.base.files.FileConfig,data,18f01cf314d63cb13d9d0a48b5b7ba83,.pkl,sms_spam,63f0f738672cc0a7d3ddfba7a12e7397,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,2,True,True,400,300,label,brute,3,1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
69c73ad6a112f7ff19b48f8c9bb779b8,train,deckard.base.experiment.Experiment,69c73ad6a112f7ff19b48f8c9bb779b8,SMS Spam,cpu,69c73ad6a112f7ff19b48f8c9bb779b8,69c73ad6a112f7ff19b48f8c9bb779b8,k-KNN,69c73ad6a112f7ff19b48f8c9bb779b8,69c73ad6a112f7ff19b48f8c9bb779b8,0.9025,3.3675606834074245,cpu,1725803572.153679,1725803410.576676,177.60345799,0.444008644975,cpu,1725803410.5643418,1725803349.0784538,67.39585686,0.2246528562,raw_data/sms-spam_undersampled_1450.csv,label,2,True,True,400,300,deckard.base.files.FileConfig,data,18f01cf314d63cb13d9d0a48b5b7ba83,.pkl,sms_spam,69c73ad6a112f7ff19b48f8c9bb779b8,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,2,True,True,400,300,label,brute,5,1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
6e6ff4bb1b02fa836d3a58178654c51a,train,deckard.base.experiment.Experiment,6e6ff4bb1b02fa836d3a58178654c51a,SMS Spam,cpu,6e6ff4bb1b02fa836d3a58178654c51a,6e6ff4bb1b02fa836d3a58178654c51a,k-KNN,6e6ff4bb1b02fa836d3a58178654c51a,6e6ff4bb1b02fa836d3a58178654c51a,0.9225,2.6767671645670315,cpu,1725803008.1565316,1725802988.862081,20.67391846,0.05168479615,cpu,1725802988.8619828,1725802981.8703892,7.59554288,0.0253184762666666,raw_data/sms-spam_undersampled_1450.csv,label,2,True,True,400,300,deckard.base.files.FileConfig,data,18f01cf314d63cb13d9d0a48b5b7ba83,.pkl,sms_spam,6e6ff4bb1b02fa836d3a58178654c51a,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,2,True,True,400,300,label,brute,3,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
8ed6e5328c5f20ff856463a22db40ac6,train,deckard.base.experiment.Experiment,8ed6e5328c5f20ff856463a22db40ac6,SMS Spam,cpu,8ed6e5328c5f20ff856463a22db40ac6,8ed6e5328c5f20ff856463a22db40ac6,k-KNN,8ed6e5328c5f20ff856463a22db40ac6,8ed6e5328c5f20ff856463a22db40ac6,0.4925,17.528762852344276,cpu,1725803263.5949304,1725803247.0502286,16.92017647,0.042300441175,cpu,1725803247.049933,1725803240.9182644,6.23184789,0.0207728263,raw_data/sms-spam_undersampled_1450.csv,label,2,True,True,400,300,deckard.base.files.FileConfig,data,18f01cf314d63cb13d9d0a48b5b7ba83,.pkl,sms_spam,8ed6e5328c5f20ff856463a22db40ac6,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,2,True,True,400,300,label,brute,3,1,Jaro-Winkler,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
50bb29b92d221632fc21d665ad37bd6f,train,deckard.base.experiment.Experiment,50bb29b92d221632fc21d665ad37bd6f,SMS Spam,cpu,50bb29b92d221632fc21d665ad37bd6f,50bb29b92d221632fc21d665ad37bd6f,k-KNN,50bb29b92d221632fc21d665ad37bd6f,50bb29b92d221632fc21d665ad37bd6f,0.955,1.554250934751708,cpu,1725866390.2120786,1725866347.113009,43.04201552,0.1076050388,cpu,1725866347.112847,1725866321.5689335,28.39005734,0.05678011468,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,50bb29b92d221632fc21d665ad37bd6f,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,brute,3,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
64344715899ad431d9dbf7d748017da6,train,deckard.base.experiment.Experiment,64344715899ad431d9dbf7d748017da6,SMS Spam,cpu,64344715899ad431d9dbf7d748017da6,64344715899ad431d9dbf7d748017da6,k-KNN,64344715899ad431d9dbf7d748017da6,64344715899ad431d9dbf7d748017da6,0.96,1.3815610507643057,cpu,1725867805.3506503,1725867765.7566037,39.51887021,0.098797175525,cpu,1725867765.7564464,1725867738.987585,25.54110445,0.0510822089,raw_data/sms-spam_undersampled_1450.csv,label,5,True,True,400,500,deckard.base.files.FileConfig,data,4989ef28e2ed83b39d0ac791b4ce43da,.pkl,sms_spam,64344715899ad431d9dbf7d748017da6,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,5,True,True,400,500,label,brute,5,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
6862ae7688d570124bb911d0491f7f70,train,deckard.base.experiment.Experiment,6862ae7688d570124bb911d0491f7f70,SMS Spam,cpu,6862ae7688d570124bb911d0491f7f70,6862ae7688d570124bb911d0491f7f70,k-KNN,6862ae7688d570124bb911d0491f7f70,6862ae7688d570124bb911d0491f7f70,0.9325,2.3313754026307736,cpu,1725867730.9619684,1725867693.8088222,40.0071787,0.10001794675,cpu,1725867693.808734,1725867671.0016427,25.11130627,0.05022261254,raw_data/sms-spam_undersampled_1450.csv,label,4,True,True,400,500,deckard.base.files.FileConfig,data,bbd408161394651cf07a1c9e0c444902,.pkl,sms_spam,6862ae7688d570124bb911d0491f7f70,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,4,True,True,400,500,label,brute,5,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
6cddc039bf37e86427a1899e0f335eff,train,deckard.base.experiment.Experiment,6cddc039bf37e86427a1899e0f335eff,SMS Spam,cpu,6cddc039bf37e86427a1899e0f335eff,6cddc039bf37e86427a1899e0f335eff,k-KNN,6cddc039bf37e86427a1899e0f335eff,6cddc039bf37e86427a1899e0f335eff,0.965,1.2088631708026012,cpu,1725866469.9704351,1725866427.3145692,47.17055929,0.117926398225,cpu,1725866427.314137,1725866397.1797934,28.96970536,0.05793941072,raw_data/sms-spam_undersampled_1450.csv,label,2,True,True,400,500,deckard.base.files.FileConfig,data,9301d4ae09dd8c1dc3885f155da25abb,.pkl,sms_spam,6cddc039bf37e86427a1899e0f335eff,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,2,True,True,400,500,label,brute,5,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
6ef462557de8fd393ce364f3024cf9d2,train,deckard.base.experiment.Experiment,6ef462557de8fd393ce364f3024cf9d2,SMS Spam,cpu,6ef462557de8fd393ce364f3024cf9d2,6ef462557de8fd393ce364f3024cf9d2,k-KNN,6ef462557de8fd393ce364f3024cf9d2,6ef462557de8fd393ce364f3024cf9d2,0.955,1.5542449377709815,cpu,1725867215.026663,1725867174.428295,40.27334408,0.1006833602,cpu,1725867174.4280994,1725867150.2333443,24.40479626,0.04880959252,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,6ef462557de8fd393ce364f3024cf9d2,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,brute,7,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
70932bc88b03f76414454b935af346e0,train,deckard.base.experiment.Experiment,70932bc88b03f76414454b935af346e0,SMS Spam,cpu,70932bc88b03f76414454b935af346e0,70932bc88b03f76414454b935af346e0,k-KNN,70932bc88b03f76414454b935af346e0,70932bc88b03f76414454b935af346e0,0.38,21.41424326319575,cpu,1725867936.6243825,1725867905.560495,27.45514525,0.068637863125,cpu,1725867905.5603063,1725867887.5479414,18.41919699,0.03683839398,raw_data/sms-spam_undersampled_1450.csv,label,5,True,True,400,500,deckard.base.files.FileConfig,data,4989ef28e2ed83b39d0ac791b4ce43da,.pkl,sms_spam,70932bc88b03f76414454b935af346e0,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,5,True,True,400,500,label,brute,5,1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
74faa810464a31e355fa48c72baa2825,train,deckard.base.experiment.Experiment,74faa810464a31e355fa48c72baa2825,SMS Spam,cpu,74faa810464a31e355fa48c72baa2825,74faa810464a31e355fa48c72baa2825,k-KNN,74faa810464a31e355fa48c72baa2825,74faa810464a31e355fa48c72baa2825,0.3375,22.882139260985877,cpu,1725867489.9493513,1725867462.9382832,27.73954921,0.069348873025,cpu,1725867462.937924,1725867441.520305,18.00306347,0.03600612694,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,74faa810464a31e355fa48c72baa2825,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,brute,5,1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
8eb7b5316366994c327b2ea15c841b90,train,deckard.base.experiment.Experiment,8eb7b5316366994c327b2ea15c841b90,SMS Spam,cpu,8eb7b5316366994c327b2ea15c841b90,8eb7b5316366994c327b2ea15c841b90,k-KNN,8eb7b5316366994c327b2ea15c841b90,8eb7b5316366994c327b2ea15c841b90,0.9575,1.4679059927580067,cpu,1725866390.020547,1725866346.5946782,43.3486812,0.108371703,cpu,1725866346.594587,1725866321.5354438,27.80549451,0.05561098902,raw_data/sms-spam_undersampled_1450.csv,label,2,True,True,400,500,deckard.base.files.FileConfig,data,9301d4ae09dd8c1dc3885f155da25abb,.pkl,sms_spam,8eb7b5316366994c327b2ea15c841b90,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,2,True,True,400,500,label,brute,3,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
996fc006257eba6435af8fc7c7376701,train,deckard.base.experiment.Experiment,996fc006257eba6435af8fc7c7376701,SMS Spam,cpu,996fc006257eba6435af8fc7c7376701,996fc006257eba6435af8fc7c7376701,k-KNN,996fc006257eba6435af8fc7c7376701,996fc006257eba6435af8fc7c7376701,0.85,5.180816459236603,cpu,1725867655.912261,1725867629.632875,26.66091109,0.066652277725,cpu,1725867629.6327,1725867608.9493496,17.34748537,0.03469497074,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,996fc006257eba6435af8fc7c7376701,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,brute,5,1,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
9d639c973ce7f63a68f32ad4ddfb801f,train,deckard.base.experiment.Experiment,9d639c973ce7f63a68f32ad4ddfb801f,SMS Spam,cpu,9d639c973ce7f63a68f32ad4ddfb801f,9d639c973ce7f63a68f32ad4ddfb801f,k-KNN,9d639c973ce7f63a68f32ad4ddfb801f,9d639c973ce7f63a68f32ad4ddfb801f,0.9525,1.640607870706862,cpu,1725866469.8445394,1725866427.4816136,46.90048224,0.1172512056,cpu,1725866427.4811342,1725866397.1800482,29.16434271,0.05832868542,raw_data/sms-spam_undersampled_1450.csv,label,9,True,True,400,500,deckard.base.files.FileConfig,data,e1cb07eb901b2d8f5f0ad22e2d5847d9,.pkl,sms_spam,9d639c973ce7f63a68f32ad4ddfb801f,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,9,True,True,400,500,label,brute,5,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
a664a3e3f8d8daa8000b376cf7fa83b6,train,deckard.base.experiment.Experiment,a664a3e3f8d8daa8000b376cf7fa83b6,SMS Spam,cpu,a664a3e3f8d8daa8000b376cf7fa83b6,a664a3e3f8d8daa8000b376cf7fa83b6,k-KNN,a664a3e3f8d8daa8000b376cf7fa83b6,a664a3e3f8d8daa8000b376cf7fa83b6,0.945,1.8996366997072391,cpu,1725867805.2571914,1725867765.6146386,39.737162,0.099342905,cpu,1725867765.6145575,1725867738.9872327,25.37832851,0.05075665702,raw_data/sms-spam_undersampled_1450.csv,label,7,True,True,400,500,deckard.base.files.FileConfig,data,0543e5226770cd1a413be525a8a7bee4,.pkl,sms_spam,a664a3e3f8d8daa8000b376cf7fa83b6,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,7,True,True,400,500,label,brute,5,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
ad102b133205b8c61adab1720d64b000,train,deckard.base.experiment.Experiment,ad102b133205b8c61adab1720d64b000,SMS Spam,cpu,ad102b133205b8c61adab1720d64b000,ad102b133205b8c61adab1720d64b000,k-KNN,ad102b133205b8c61adab1720d64b000,ad102b133205b8c61adab1720d64b000,0.8975,3.5402245804783457,cpu,1725867596.960636,1725867543.3305132,70.06292213,0.175157305325,cpu,1725867543.3304126,1725867513.6819696,39.92214157,0.07984428314,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,ad102b133205b8c61adab1720d64b000,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,brute,5,1,BZ2,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
b39c17c3bac5cd0b0cecbea4685fc4ac,train,deckard.base.experiment.Experiment,b39c17c3bac5cd0b0cecbea4685fc4ac,SMS Spam,cpu,b39c17c3bac5cd0b0cecbea4685fc4ac,b39c17c3bac5cd0b0cecbea4685fc4ac,k-KNN,b39c17c3bac5cd0b0cecbea4685fc4ac,b39c17c3bac5cd0b0cecbea4685fc4ac,0.835,5.698928090063895,cpu,1725867786.9496355,1725867759.548251,28.14564392,0.0703641098,cpu,1725867759.5477438,1725867738.9878058,17.10386726,0.03420773452,raw_data/sms-spam_undersampled_1450.csv,label,5,True,True,400,500,deckard.base.files.FileConfig,data,4989ef28e2ed83b39d0ac791b4ce43da,.pkl,sms_spam,b39c17c3bac5cd0b0cecbea4685fc4ac,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,5,True,True,400,500,label,brute,5,1,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
b7f3f7a2e3fd92fc9d008cd386cc4d2f,train,deckard.base.experiment.Experiment,b7f3f7a2e3fd92fc9d008cd386cc4d2f,SMS Spam,cpu,b7f3f7a2e3fd92fc9d008cd386cc4d2f,b7f3f7a2e3fd92fc9d008cd386cc4d2f,k-KNN,b7f3f7a2e3fd92fc9d008cd386cc4d2f,b7f3f7a2e3fd92fc9d008cd386cc4d2f,0.81,6.562367515033031,cpu,1725867936.8833835,1725867905.04556,28.33209882,0.07083024705,cpu,1725867905.045194,1725867887.548057,17.88201355,0.0357640271,raw_data/sms-spam_undersampled_1450.csv,label,5,True,True,400,500,deckard.base.files.FileConfig,data,4989ef28e2ed83b39d0ac791b4ce43da,.pkl,sms_spam,b7f3f7a2e3fd92fc9d008cd386cc4d2f,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,5,True,True,400,500,label,brute,5,1,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
d352ecb0372413832678af824cc5c605,train,deckard.base.experiment.Experiment,d352ecb0372413832678af824cc5c605,SMS Spam,cpu,d352ecb0372413832678af824cc5c605,d352ecb0372413832678af824cc5c605,k-KNN,d352ecb0372413832678af824cc5c605,d352ecb0372413832678af824cc5c605,0.36,22.105016792100383,cpu,1725867490.812991,1725867463.5423942,27.78329601,0.069458240025,cpu,1725867463.54223,1725867441.5221424,18.75162885,0.0375032577,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,d352ecb0372413832678af824cc5c605,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,brute,5,1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
dfb4422c7f7360fa5009ca6c4fd682be,train,deckard.base.experiment.Experiment,dfb4422c7f7360fa5009ca6c4fd682be,SMS Spam,cpu,dfb4422c7f7360fa5009ca6c4fd682be,dfb4422c7f7360fa5009ca6c4fd682be,k-KNN,dfb4422c7f7360fa5009ca6c4fd682be,dfb4422c7f7360fa5009ca6c4fd682be,0.9575,1.467897996783705,cpu,1725866390.1588032,1725866347.149904,42.89699629,0.107242490725,cpu,1725866347.1497023,1725866321.5888295,28.36751083,0.05673502166,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,dfb4422c7f7360fa5009ca6c4fd682be,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,brute,5,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
e11d65e0d6fd8c48eaac52f2a4736961,train,deckard.base.experiment.Experiment,e11d65e0d6fd8c48eaac52f2a4736961,SMS Spam,cpu,e11d65e0d6fd8c48eaac52f2a4736961,e11d65e0d6fd8c48eaac52f2a4736961,k-KNN,e11d65e0d6fd8c48eaac52f2a4736961,e11d65e0d6fd8c48eaac52f2a4736961,0.5125,16.83766948446756,cpu,1725867204.2699058,1725867173.6738725,26.94558619,0.067363965475,cpu,1725867173.673535,1725867156.742047,17.20881633,0.03441763266,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,e11d65e0d6fd8c48eaac52f2a4736961,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,brute,5,1,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
ea9d804bbd1aa123da824c8da645e6b2,train,deckard.base.experiment.Experiment,ea9d804bbd1aa123da824c8da645e6b2,SMS Spam,cpu,ea9d804bbd1aa123da824c8da645e6b2,ea9d804bbd1aa123da824c8da645e6b2,k-KNN,ea9d804bbd1aa123da824c8da645e6b2,ea9d804bbd1aa123da824c8da645e6b2,0.8375,5.61258514706377,cpu,1725866377.6901052,1725866342.5066457,31.94992803,0.079874820075,cpu,1725866342.5065634,1725866321.593782,21.80820858,0.04361641716,raw_data/sms-spam_undersampled_1450.csv,label,2,True,True,400,500,deckard.base.files.FileConfig,data,9301d4ae09dd8c1dc3885f155da25abb,.pkl,sms_spam,ea9d804bbd1aa123da824c8da645e6b2,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,2,True,True,400,500,label,brute,11,1,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
f425dec5c0871c33173985f26f734a26,train,deckard.base.experiment.Experiment,f425dec5c0871c33173985f26f734a26,SMS Spam,cpu,f425dec5c0871c33173985f26f734a26,f425dec5c0871c33173985f26f734a26,k-KNN,f425dec5c0871c33173985f26f734a26,f425dec5c0871c33173985f26f734a26,0.925,2.590410228611878,cpu,1725867664.1600783,1725867632.6888752,34.22389101,0.085559727525,cpu,1725867632.688537,1725867608.949457,21.76218171,0.04352436342,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,f425dec5c0871c33173985f26f734a26,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,brute,5,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
4c25c7cdc24d556b3eae40b376f90b52,train,deckard.base.experiment.Experiment,4c25c7cdc24d556b3eae40b376f90b52,SMS Spam,cpu,4c25c7cdc24d556b3eae40b376f90b52,4c25c7cdc24d556b3eae40b376f90b52,k-KNN,4c25c7cdc24d556b3eae40b376f90b52,4c25c7cdc24d556b3eae40b376f90b52,0.8625,4.749111739203852,cpu,1725866378.615028,1725866342.0772436,33.52450077,0.083811251925,cpu,1725866342.0769258,1725866321.5666366,21.28179427,0.04256358854,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,4c25c7cdc24d556b3eae40b376f90b52,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,brute,5,1,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
c36ed2a9c38e657d72d6ec175d4ac503,train,deckard.base.experiment.Experiment,c36ed2a9c38e657d72d6ec175d4ac503,SMS Spam,cpu,c36ed2a9c38e657d72d6ec175d4ac503,c36ed2a9c38e657d72d6ec175d4ac503,k-KNN,c36ed2a9c38e657d72d6ec175d4ac503,c36ed2a9c38e657d72d6ec175d4ac503,0.72,9.67087138353002,cpu,1725756857.6881611,1725756855.6880276,2.56260675,0.006406516875,cpu,1725756855.6878865,1725756855.5115426,0.19572151,0.0097860755,raw_data/sms-spam_undersampled_1450.csv,label,10,True,True,400,20,deckard.base.files.FileConfig,data,e9b166ec43c426924e31af9347f5c074,.pkl,sms_spam,c36ed2a9c38e657d72d6ec175d4ac503,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,10,True,True,400,20,label,brute,5,1,BZ2,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
4656a44d6cc8709820c3850fae4c89aa,train,deckard.base.experiment.Experiment,4656a44d6cc8709820c3850fae4c89aa,SMS Spam,cpu,4656a44d6cc8709820c3850fae4c89aa,4656a44d6cc8709820c3850fae4c89aa,k-KNN,4656a44d6cc8709820c3850fae4c89aa,4656a44d6cc8709820c3850fae4c89aa,0.955,1.5542489357581326,cpu,1725867879.7505195,1725867836.4812083,43.11068125,0.107776703125,cpu,1725867836.4811244,1725867812.0817232,26.94966067,0.05389932134,raw_data/sms-spam_undersampled_1450.csv,label,1,True,True,400,500,deckard.base.files.FileConfig,data,e64d2e9abb45fc4adb6275baf9b3557d,.pkl,sms_spam,4656a44d6cc8709820c3850fae4c89aa,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,1,True,True,400,500,label,brute,5,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
