,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.fit_intercept,Condensing Ratio,model.init.max_iter,Metric,model.init.modified,model.init.name,model.init.penalty,model.init.solver,Symmetric,model.init.tol,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method
b4f6c960f8c21da662ae662acb524e89,train,deckard.base.experiment.Experiment,b4f6c960f8c21da662ae662acb524e89,SMS Spam,cpu,b4f6c960f8c21da662ae662acb524e89,b4f6c960f8c21da662ae662acb524e89,k-Logistic,b4f6c960f8c21da662ae662acb524e89,b4f6c960f8c21da662ae662acb524e89,0.965,1.2088631708026014,cpu,1725868188.4914682,1725868147.4365685,39.79615077,0.099490376925,cpu,1725868147.4364977,1725868121.0171883,28.3751793,0.0567503586,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,b4f6c960f8c21da662ae662acb524e89,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,16.3034989378964,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,4.1640153749106594e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
b1a27de4fb5ae1ad6b5a0e0542684f5e,train,deckard.base.experiment.Experiment,b1a27de4fb5ae1ad6b5a0e0542684f5e,SMS Spam,cpu,b1a27de4fb5ae1ad6b5a0e0542684f5e,b1a27de4fb5ae1ad6b5a0e0542684f5e,k-Logistic,b1a27de4fb5ae1ad6b5a0e0542684f5e,b1a27de4fb5ae1ad6b5a0e0542684f5e,0.935,2.2450464525856764,cpu,1725868035.148123,1725867993.703627,39.67494004,0.0991873501,cpu,1725867993.7035522,1725867963.834669,27.42989446,0.05485978892,raw_data/sms-spam_undersampled_1450.csv,label,4,True,True,400,500,deckard.base.files.FileConfig,data,bbd408161394651cf07a1c9e0c444902,.pkl,sms_spam,b1a27de4fb5ae1ad6b5a0e0542684f5e,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,4,True,True,400,500,label,990.6721071247738,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,3.854359647516544e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
b0df5985e50ed3b7b108f6a29f0c7d5c,train,deckard.base.experiment.Experiment,b0df5985e50ed3b7b108f6a29f0c7d5c,SMS Spam,cpu,b0df5985e50ed3b7b108f6a29f0c7d5c,b0df5985e50ed3b7b108f6a29f0c7d5c,k-Logistic,b0df5985e50ed3b7b108f6a29f0c7d5c,b0df5985e50ed3b7b108f6a29f0c7d5c,0.965,1.2088631708026014,cpu,1725868189.074056,1725868147.122147,40.69119864,0.1017279966,cpu,1725868147.12206,1725868121.016558,28.02347574,0.05604695148,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,b0df5985e50ed3b7b108f6a29f0c7d5c,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,15.432166492683598,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,2.9073437879521733e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
afd57c19cd61078226c0cccf7e3b3c89,train,deckard.base.experiment.Experiment,afd57c19cd61078226c0cccf7e3b3c89,SMS Spam,cpu,afd57c19cd61078226c0cccf7e3b3c89,afd57c19cd61078226c0cccf7e3b3c89,k-Logistic,afd57c19cd61078226c0cccf7e3b3c89,afd57c19cd61078226c0cccf7e3b3c89,0.965,1.2088631708026014,cpu,1725868112.6860518,1725868070.8536625,40.33933466,0.10084833665,cpu,1725868070.8535686,1725868044.7352936,28.04590575,0.0560918115,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,afd57c19cd61078226c0cccf7e3b3c89,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,918.6446064812228,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,4.681879296788969e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
aed8dce84b24feb0debb5334969b2f27,train,deckard.base.experiment.Experiment,aed8dce84b24feb0debb5334969b2f27,SMS Spam,cpu,aed8dce84b24feb0debb5334969b2f27,aed8dce84b24feb0debb5334969b2f27,k-Logistic,aed8dce84b24feb0debb5334969b2f27,aed8dce84b24feb0debb5334969b2f27,0.965,1.2088631708026014,cpu,1725868781.0681462,1725868739.9239805,39.69269321,0.099231733025,cpu,1725868739.9238973,1725868714.0398362,27.82100122,0.05564200244,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,aed8dce84b24feb0debb5334969b2f27,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,4.909844116795801,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,4.607148270968067e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
ac8d6f7ae7ae1a90d2fce84dcbabb3d2,train,deckard.base.experiment.Experiment,ac8d6f7ae7ae1a90d2fce84dcbabb3d2,SMS Spam,cpu,ac8d6f7ae7ae1a90d2fce84dcbabb3d2,ac8d6f7ae7ae1a90d2fce84dcbabb3d2,k-Logistic,ac8d6f7ae7ae1a90d2fce84dcbabb3d2,ac8d6f7ae7ae1a90d2fce84dcbabb3d2,0.965,1.2088631708026014,cpu,1725868414.608435,1725868373.5829592,39.47616008,0.0986904002,cpu,1725868373.582877,1725868347.5472128,27.92705439,0.05585410878,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,ac8d6f7ae7ae1a90d2fce84dcbabb3d2,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,29.12123845427,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,1.7308554622697555e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
a9896fd302dd8728294f3ca9b97d924e,train,deckard.base.experiment.Experiment,a9896fd302dd8728294f3ca9b97d924e,SMS Spam,cpu,a9896fd302dd8728294f3ca9b97d924e,a9896fd302dd8728294f3ca9b97d924e,k-Logistic,a9896fd302dd8728294f3ca9b97d924e,a9896fd302dd8728294f3ca9b97d924e,0.9625,1.29521810776418,cpu,1725868710.171126,1725868669.0276375,39.55003043,0.098875076075,cpu,1725868669.027553,1725868643.104082,27.85841256,0.05571682512,raw_data/sms-spam_undersampled_1450.csv,label,1,True,True,400,500,deckard.base.files.FileConfig,data,e64d2e9abb45fc4adb6275baf9b3557d,.pkl,sms_spam,a9896fd302dd8728294f3ca9b97d924e,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,1,True,True,400,500,label,14.18215291729442,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,2.192353550084929e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
a96cf2bb983609f1d9ed57a0de2f897b,train,deckard.base.experiment.Experiment,a96cf2bb983609f1d9ed57a0de2f897b,SMS Spam,cpu,a96cf2bb983609f1d9ed57a0de2f897b,a96cf2bb983609f1d9ed57a0de2f897b,k-Logistic,a96cf2bb983609f1d9ed57a0de2f897b,a96cf2bb983609f1d9ed57a0de2f897b,0.965,1.2088631708026014,cpu,1725868343.1016097,1725868301.7855823,39.67352697,0.099183817425,cpu,1725868301.7855058,1725868271.8498197,27.61278967,0.05522557934,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,a96cf2bb983609f1d9ed57a0de2f897b,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,9.96380141536734,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,2.0525645499854737e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
a9692cfc930ec183f71cd0e30f892b42,train,deckard.base.experiment.Experiment,a9692cfc930ec183f71cd0e30f892b42,SMS Spam,cpu,a9692cfc930ec183f71cd0e30f892b42,a9692cfc930ec183f71cd0e30f892b42,k-Logistic,a9692cfc930ec183f71cd0e30f892b42,a9692cfc930ec183f71cd0e30f892b42,0.9475,1.81329975368784,cpu,1725869399.052018,1725869359.530765,42.81489615,0.107037240375,cpu,1725869359.5301816,1725869328.930241,28.30657117,0.05661314234,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,a9692cfc930ec183f71cd0e30f892b42,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,0.5371943668548831,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,2.319174867986252e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
a8a4812b7080af20f8cd37fe9278265d,train,deckard.base.experiment.Experiment,a8a4812b7080af20f8cd37fe9278265d,SMS Spam,cpu,a8a4812b7080af20f8cd37fe9278265d,a8a4812b7080af20f8cd37fe9278265d,k-Logistic,a8a4812b7080af20f8cd37fe9278265d,a8a4812b7080af20f8cd37fe9278265d,0.965,1.2088631708026014,cpu,1725868783.0759203,1725868740.4144878,41.30522142,0.10326305355,cpu,1725868740.4144058,1725868714.0825064,28.30807882,0.05661615764,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,a8a4812b7080af20f8cd37fe9278265d,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,12.720797574490907,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,1.4694591119079566e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
a7a4c3d06643297fb3b2306805a85515,train,deckard.base.experiment.Experiment,a7a4c3d06643297fb3b2306805a85515,SMS Spam,cpu,a7a4c3d06643297fb3b2306805a85515,a7a4c3d06643297fb3b2306805a85515,k-Logistic,a7a4c3d06643297fb3b2306805a85515,a7a4c3d06643297fb3b2306805a85515,0.965,1.2088631708026014,cpu,1725868110.8284562,1725868069.9646523,39.20590404,0.0980147601,cpu,1725868069.9645555,1725868044.7352848,27.14341697,0.05428683394,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,a7a4c3d06643297fb3b2306805a85515,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,840.8564079402818,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,4.417854117984055e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
a724950b2cac9ba5112585c7dad7e1fc,train,deckard.base.experiment.Experiment,a724950b2cac9ba5112585c7dad7e1fc,SMS Spam,cpu,a724950b2cac9ba5112585c7dad7e1fc,a724950b2cac9ba5112585c7dad7e1fc,k-Logistic,a724950b2cac9ba5112585c7dad7e1fc,a724950b2cac9ba5112585c7dad7e1fc,0.965,1.2088631708026014,cpu,1725868265.5322545,1725868228.1561089,40.31356586,0.10078391465,cpu,1725868228.1554484,1725868197.804037,27.69721389,0.05539442778,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,a724950b2cac9ba5112585c7dad7e1fc,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,11.06793655633609,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,1.5615214433196953e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
9aa0b7862ce2e96f5f9ef59b1b58be01,train,deckard.base.experiment.Experiment,9aa0b7862ce2e96f5f9ef59b1b58be01,SMS Spam,cpu,9aa0b7862ce2e96f5f9ef59b1b58be01,9aa0b7862ce2e96f5f9ef59b1b58be01,k-Logistic,9aa0b7862ce2e96f5f9ef59b1b58be01,9aa0b7862ce2e96f5f9ef59b1b58be01,0.9575,1.46791798671946,cpu,1725868343.1087987,1725868300.7697694,40.74992581,0.101874814525,cpu,1725868300.7696817,1725868271.8519769,26.54930112,0.05309860224,raw_data/sms-spam_undersampled_1450.csv,label,10,True,True,400,500,deckard.base.files.FileConfig,data,2da1facd5085f0e019ff5397095e3cf1,.pkl,sms_spam,9aa0b7862ce2e96f5f9ef59b1b58be01,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,10,True,True,400,500,label,9.053871763670724,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,2.164648455876641e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
9a755553f56b89c3e6356385ffa99c2d,train,deckard.base.experiment.Experiment,9a755553f56b89c3e6356385ffa99c2d,SMS Spam,cpu,9a755553f56b89c3e6356385ffa99c2d,9a755553f56b89c3e6356385ffa99c2d,k-Logistic,9a755553f56b89c3e6356385ffa99c2d,9a755553f56b89c3e6356385ffa99c2d,0.965,1.2088631708026014,cpu,1725868035.6499608,1725867994.078723,39.96620564,0.0999155141,cpu,1725867994.078386,1725867963.6800385,27.96208625,0.0559241725,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,9a755553f56b89c3e6356385ffa99c2d,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,929.7593168948018,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,3.149559715490822e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
b31aac3a2f746b6c28ec0bffddc1dd63,train,deckard.base.experiment.Experiment,b31aac3a2f746b6c28ec0bffddc1dd63,SMS Spam,cpu,b31aac3a2f746b6c28ec0bffddc1dd63,b31aac3a2f746b6c28ec0bffddc1dd63,k-Logistic,b31aac3a2f746b6c28ec0bffddc1dd63,b31aac3a2f746b6c28ec0bffddc1dd63,0.9575,1.46791798671946,cpu,1725868859.4645572,1725868823.4464731,38.94971216,0.0973742804,cpu,1725868823.4463918,1725868793.485906,27.24098395,0.0544819679,raw_data/sms-spam_undersampled_1450.csv,label,10,True,True,400,500,deckard.base.files.FileConfig,data,2da1facd5085f0e019ff5397095e3cf1,.pkl,sms_spam,b31aac3a2f746b6c28ec0bffddc1dd63,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,10,True,True,400,500,label,53.100559123893966,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,1.6991290858103035e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
90a42e005ce4369a8db53885ca4b3eda,train,deckard.base.experiment.Experiment,90a42e005ce4369a8db53885ca4b3eda,SMS Spam,cpu,90a42e005ce4369a8db53885ca4b3eda,90a42e005ce4369a8db53885ca4b3eda,k-Logistic,90a42e005ce4369a8db53885ca4b3eda,90a42e005ce4369a8db53885ca4b3eda,0.95,1.7269508137069878,cpu,1725868558.3927772,1725868520.9692848,40.34511461,0.100862786525,cpu,1725868520.968888,1725868490.5925603,27.67372637,0.05534745274,raw_data/sms-spam_undersampled_1450.csv,label,3,True,True,400,500,deckard.base.files.FileConfig,data,5cce4a9d16923dc6248f8a933ef2917d,.pkl,sms_spam,90a42e005ce4369a8db53885ca4b3eda,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,3,True,True,400,500,label,17.951820346423844,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,4.178294368343704e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
c9defe0ccc5cf9494cd25e5bc3d4aacf,train,deckard.base.experiment.Experiment,c9defe0ccc5cf9494cd25e5bc3d4aacf,SMS Spam,cpu,c9defe0ccc5cf9494cd25e5bc3d4aacf,c9defe0ccc5cf9494cd25e5bc3d4aacf,k-Logistic,c9defe0ccc5cf9494cd25e5bc3d4aacf,c9defe0ccc5cf9494cd25e5bc3d4aacf,0.96,1.3815650487514566,cpu,1725868486.781429,1725868445.2100103,40.15519865,0.100387996625,cpu,1725868445.2099288,1725868418.9046648,28.31560985,0.0566312197,raw_data/sms-spam_undersampled_1450.csv,label,1,True,True,400,500,deckard.base.files.FileConfig,data,e64d2e9abb45fc4adb6275baf9b3557d,.pkl,sms_spam,c9defe0ccc5cf9494cd25e5bc3d4aacf,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,1,True,True,400,500,label,9.186805584569292,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,3.0423219666747167e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
ca654f25f58e72d6f6b52db8afbe6a11,train,deckard.base.experiment.Experiment,ca654f25f58e72d6f6b52db8afbe6a11,SMS Spam,cpu,ca654f25f58e72d6f6b52db8afbe6a11,ca654f25f58e72d6f6b52db8afbe6a11,k-Logistic,ca654f25f58e72d6f6b52db8afbe6a11,ca654f25f58e72d6f6b52db8afbe6a11,0.9375,2.1586935146176733,cpu,1725871077.9878414,1725870402.5468855,685.93416475,1.714835411875,cpu,1725870402.5464356,1725869964.4094937,441.68354024,0.88336708048,raw_data/sms-spam_undersampled_1450.csv,label,3,True,True,400,500,deckard.base.files.FileConfig,data,5cce4a9d16923dc6248f8a933ef2917d,.pkl,sms_spam,ca654f25f58e72d6f6b52db8afbe6a11,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,3,True,True,400,500,label,733.0782608957592,balanced,False,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,4.975040208046912e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
fc0a0308b136701c83787a3008489304,train,deckard.base.experiment.Experiment,fc0a0308b136701c83787a3008489304,SMS Spam,cpu,fc0a0308b136701c83787a3008489304,fc0a0308b136701c83787a3008489304,k-Logistic,fc0a0308b136701c83787a3008489304,fc0a0308b136701c83787a3008489304,0.965,1.2088691677833276,cpu,1725868485.8720891,1725868445.3378391,39.13787521,0.097844688025,cpu,1725868445.3377547,1725868418.92993,28.28456434,0.05656912868,raw_data/sms-spam_undersampled_1450.csv,label,1,True,True,400,500,deckard.base.files.FileConfig,data,e64d2e9abb45fc4adb6275baf9b3557d,.pkl,sms_spam,fc0a0308b136701c83787a3008489304,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,1,True,True,400,500,label,17.28873897971648,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,2.9132834568895052e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
fa2c95193dc3330b44f36cf78aca7c56,train,deckard.base.experiment.Experiment,fa2c95193dc3330b44f36cf78aca7c56,SMS Spam,cpu,fa2c95193dc3330b44f36cf78aca7c56,fa2c95193dc3330b44f36cf78aca7c56,k-Logistic,fa2c95193dc3330b44f36cf78aca7c56,fa2c95193dc3330b44f36cf78aca7c56,0.9675,1.122514230821749,cpu,1725869952.199695,1725869574.916144,394.86901689,0.987172542225,cpu,1725869574.9150453,1725869328.9298918,251.82102621,0.50364205242,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,fa2c95193dc3330b44f36cf78aca7c56,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,9.50141393522335,balanced,False,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,2.1845018994542377e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
f052943a5c1898114dce3fb08c59261c,train,deckard.base.experiment.Experiment,f052943a5c1898114dce3fb08c59261c,SMS Spam,cpu,f052943a5c1898114dce3fb08c59261c,f052943a5c1898114dce3fb08c59261c,k-Logistic,f052943a5c1898114dce3fb08c59261c,f052943a5c1898114dce3fb08c59261c,0.965,1.2088631708026014,cpu,1725868710.9071064,1725868668.8348444,40.50430877,0.101260771925,cpu,1725868668.8347554,1725868643.0775282,27.70733969,0.05541467938,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,f052943a5c1898114dce3fb08c59261c,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,47.411317486675365,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,3.3226851644010105e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
f045f87616facdbb7a2f7cf643a57084,train,deckard.base.experiment.Experiment,f045f87616facdbb7a2f7cf643a57084,SMS Spam,cpu,f045f87616facdbb7a2f7cf643a57084,f045f87616facdbb7a2f7cf643a57084,k-Logistic,f045f87616facdbb7a2f7cf643a57084,f045f87616facdbb7a2f7cf643a57084,0.96,1.3815650487514566,cpu,1725868709.1052868,1725868668.2444415,39.36112913,0.098402822825,cpu,1725868668.243856,1725868643.2106483,26.93696239,0.05387392478,raw_data/sms-spam_undersampled_1450.csv,label,1,True,True,400,500,deckard.base.files.FileConfig,data,e64d2e9abb45fc4adb6275baf9b3557d,.pkl,sms_spam,f045f87616facdbb7a2f7cf643a57084,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,1,True,True,400,500,label,12.282039806684748,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,3.260675706356633e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
eed2848386babe43b1a9c71d20a49190,train,deckard.base.experiment.Experiment,eed2848386babe43b1a9c71d20a49190,SMS Spam,cpu,eed2848386babe43b1a9c71d20a49190,eed2848386babe43b1a9c71d20a49190,k-Logistic,eed2848386babe43b1a9c71d20a49190,eed2848386babe43b1a9c71d20a49190,0.965,1.2088631708026014,cpu,1725868637.0415282,1725868595.8416524,39.55870615,0.098896765375,cpu,1725868595.841173,1725868566.0140283,27.41571324,0.05483142648,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,500,deckard.base.files.FileConfig,data,d1bcedc0fe8d35e12506d94dea8c6de2,.pkl,sms_spam,eed2848386babe43b1a9c71d20a49190,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,500,label,14.31613898091611,balanced,False,1,1000,ZSTD,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,1.926964826684636e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
ee8d832a9511b4652bb44c1112d5b8fc,train,deckard.base.experiment.Experiment,ee8d832a9511b4652bb44c1112d5b8fc,SMS Spam,cpu,ee8d832a9511b4652bb44c1112d5b8fc,ee8d832a9511b4652bb44c1112d5b8fc,k-Logistic,ee8d832a9511b4652bb44c1112d5b8fc,ee8d832a9511b4652bb44c1112d5b8fc,0.8725,4.403757958145528,cpu,1725869312.1396885,1725869276.6195223,32.20954322,0.08052385805,cpu,1725869276.6194398,1725869251.8772,20.9301946,0.0418603892,raw_data/sms-spam_undersampled_1450.csv,label,4,True,True,400,500,deckard.base.files.FileConfig,data,bbd408161394651cf07a1c9e0c444902,.pkl,sms_spam,ee8d832a9511b4652bb44c1112d5b8fc,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,4,True,True,400,500,label,0.3898628720460763,balanced,True,1,1000,Ratio,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,2.8254628789080764e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
